FECHA,AGRO,ALUA,BBAR,BMA,BYMA,GGAL,SUPV,PAMP,YPFD,VALO,CEPU,TRAN,TXAR,LOMA,HARG,COME,CRES,TGNO4,TGSU2,EDN,CVH,MIRG,TECO2,AUSO,BHIP,BOLT,BPAT,CADO,CAPX,CARC,CECO2,CELU,CGPA2,CTIO,DGCU2,DOME,DYCA,ESME,FERR,FIPL,GAMI,GARO,GBAN,GCLA,GRIM,HAVA,INTR,INVJ,IRSA,LEDE,LONG,METR,MOLA,MOLI,MORI,MTR,OEST,PATA,PGR,POLL,RICH,ROSE,SAMI,SEMI,TGLT,AMZN,AAPL,BABA,C,DISN,FB,GLNT,GOLD,GOOGL,INTC,KO,MCD,MELI,MSFT,NFLX,PBR,TSLA
16/11/2023,"21,05","856,50","1.139,80","1.560,65","579,00","1.019,70","324,35","1.232,00","8.761,95","120,00","510,70","503,50","750,50","1.029,30","843,50","48,40","633,05","775,50","1.739,45","473,75","1.899,50","11.388,50","904,15","1.014,50","36,10","15,10","297,00","306,50","4.280,50","7,48","335,50","425,50","376,00","985,00","378,50","31,00","355,50","0,00","48,70","117,00","0,00","80,00","382,50","703,00","610,00","2.632,00","130,00","174,75","545,80","441,50","28,75","230,50","11.950,00","1.090,00","45,50","0,00","430,00","468,00","0,00","0,00","623,50","0,00","483,50","46,35","0,00","861,00","16.467,50","7.588,00","12.948,00","6.808,50","0,00","0,00","13.826,00","2.051,00","7.491,00","9.937,50","9.945,50","21.231,00","10.865,50","25.214,50","13.548,50","13.469,50"
15/11/2023,"21,60","907,50","1.173,65","1.655,65","569,00","1.053,10","332,50","1.279,60","9.114,45","122,25","541,55","544,00","813,50","1.037,30","833,00","51,25","645,00","808,00","1.790,25","482,00","1.947,00","11.748,00","927,00","1.043,50","36,55","15,65","292,50","324,00","4.464,50","7,72","337,50","430,50","398,50","1.003,50","390,50","0,00","372,00","0,00","51,40","120,00","0,00","79,50","380,00","702,00","610,00","2.831,00","137,75","181,00","556,95","442,00","29,50","235,50","12.234,50","1.156,00","46,75","0,00","444,50","481,00","0,00","0,00","630,00","0,00","504,00","50,20","0,00","873,00","16.457,00","8.420,50","13.167,50","6.860,50","0,00","0,00","13.699,50","2.027,50","7.125,50","9.988,50","9.859,50","21.059,50","10.776,50","25.372,50","13.863,00","14.240,00"
14/11/2023,"22,05","926,50","1.186,20","1.639,40","570,50","1.034,25","335,00","1.294,35","9.177,45","125,50","542,60","524,00","838,50","1.048,70","833,50","52,10","649,60","813,50","1.807,80","470,40","1.944,00","11.570,00","929,15","1.006,50","36,70","15,55","304,00","337,50","4.464,00","8,04","346,00","435,00","405,00","1.023,50","395,00","0,00","340,00","0,00","53,10","123,50","0,00","75,40","387,00","690,00","620,00","2.981,50","0,00","186,00","556,35","455,00","29,50","239,25","12.911,50","1.199,50","48,60","0,00","450,00","474,50","0,00","0,00","611,00","0,00","525,50","135,00","0,00","884,50","16.405,00","8.196,50","12.959,50","6.626,50","0,00","0,00","13.752,00","2.032,50","6.849,00","10.001,00","9.862,50","20.798,50","10.758,00","24.568,50","13.876,00","13.801,50"
13/11/2023,"23,00","962,00","1.174,45","1.669,10","567,50","1.039,75","327,75","1.264,25","8.956,95","128,50","523,45","543,00","873,50","1.053,00","811,00","52,55","650,20","835,50","1.762,05","460,95","1.989,50","11.945,50","932,65","976,50","38,00","15,50","303,00","346,00","4.671,50","7,71","0,00","440,00","411,00","1.049,00","398,00","32,50","318,00","0,00","53,70","121,00","0,00","72,90","387,00","719,00","600,00","3.063,00","133,25","188,00","566,55","474,50","30,00","245,00","13.254,50","1.250,00","48,15","0,00","468,00","479,00","0,00","85,00","633,50","0,00","530,50","124,50","0,00","874,00","16.245,50","8.025,00","12.570,00","6.556,50","0,00","0,00","13.389,50","2.004,00","6.757,00","9.990,50","9.839,00","20.290,50","10.793,00","24.553,00","13.626,50","13.085,50"
12/11/2023,"23,00","962,00","1.174,45","1.669,10","567,50","1.039,75","327,75","1.264,25","8.956,95","128,50","523,45","543,00","873,50","1.053,00","811,00","52,55","650,20","835,50","1.762,05","460,95","1.989,50","11.945,50","932,65","976,50","38,00","15,50","303,00","346,00","4.671,50","7,71","0,00","440,00","411,00","1.049,00","398,00","32,50","318,00","0,00","53,70","121,00","0,00","72,90","387,00","719,00","600,00","3.063,00","133,25","188,00","566,55","474,50","30,00","245,00","13.254,50","1.250,00","48,15","0,00","468,00","479,00","0,00","85,00","633,50","0,00","530,50","124,50","0,00","874,00","16.245,50","8.025,00","12.570,00","6.556,50","0,00","0,00","13.389,50","2.004,00","6.757,00","9.990,50","9.839,00","20.290,50","10.793,00","24.553,00","13.626,50","13.085,50"
11/11/2023,"23,00","962,00","1.174,45","1.669,10","567,50","1.039,75","327,75","1.264,25","8.956,95","128,50","523,45","543,00","873,50","1.053,00","811,00","52,55","650,20","835,50","1.762,05","460,95","1.989,50","11.945,50","932,65","976,50","38,00","15,50","303,00","346,00","4.671,50","7,71","0,00","440,00","411,00","1.049,00","398,00","32,50","318,00","0,00","53,70","121,00","0,00","72,90","387,00","719,00","600,00","3.063,00","133,25","188,00","566,55","474,50","30,00","245,00","13.254,50","1.250,00","48,15","0,00","468,00","479,00","0,00","85,00","633,50","0,00","530,50","124,50","0,00","874,00","16.245,50","8.025,00","12.570,00","6.556,50","0,00","0,00","13.389,50","2.004,00","6.757,00","9.990,50","9.839,00","20.290,50","10.793,00","24.553,00","13.626,50","13.085,50"
10/11/2023,"24,10","1.000,00","1.234,00","1.715,40","588,50","1.068,50","331,35","1.303,40","9.399,40","130,00","541,60","559,00","919,00","1.093,45","805,00","51,90","660,90","873,50","1.820,75","463,80","1.993,00","11.944,00","977,20","983,00","38,20","15,80","314,50","354,00","4.857,00","7,85","340,50","455,50","425,00","1.027,00","408,00","33,00","300,50","0,00","54,90","125,25","0,00","69,40","397,00","727,55","0,00","3.248,00","127,00","188,75","576,10","447,00","31,15","252,00","13.644,00","1.202,50","49,30","0,00","454,50","483,50","0,00","0,00","651,50","46,50","535,00","117,00","0,00","875,50","16.305,00","8.078,50","12.294,50","6.439,00","0,00","0,00","13.310,00","2.007,00","6.827,00","9.944,50","9.786,00","20.078,00","10.826,00","24.415,00","13.321,00","12.575,50"
9/11/2023,"23,10","934,00","1.182,60","1.631,00","552,00","1.033,85","326,00","1.248,90","8.740,10","127,00","497,40","529,00","845,00","1.049,05","789,00","51,25","662,40","842,50","1.737,50","450,35","1.895,00","11.511,00","923,20","929,00","36,95","15,70","298,00","341,00","4.601,00","7,58","329,00","446,00","403,00","1.030,00","386,50","32,25","319,00","0,00","53,30","106,00","0,00","69,00","386,50","729,40","613,00","3.093,00","119,00","178,75","549,35","406,00","29,80","239,25","13.262,50","1.151,00","47,45","0,00","0,00","475,00","0,00","0,00","673,50","0,00","501,00","113,25","0,00","848,00","15.879,00","7.983,00","11.986,00","6.520,00","0,00","0,00","13.347,00","1.958,50","6.604,00","9.876,50","9.637,50","19.491,50","10.473,00","23.650,50","13.127,00","12.041,00"
8/11/2023,"24,15","805,50","1.121,50","1.568,10","548,50","1.003,55","323,15","1.221,40","8.511,20","121,50","456,55","493,50","732,00","1.004,10","774,50","49,35","626,40","815,50","1.680,30","436,30","1.837,50","11.147,50","863,60","934,50","37,20","15,45","299,00","346,50","4.395,00","7,69","318,50","455,50","404,00","1.006,50","385,50","0,00","318,00","0,00","51,70","107,00","0,00","67,10","392,00","690,10","620,00","3.036,50","119,75","182,50","543,00","406,00","29,35","238,00","12.743,00","1.159,00","46,45","0,00","432,50","467,50","0,00","0,00","671,00","0,00","505,00","107,75","0,00","826,50","15.323,00","7.868,50","11.667,50","5.896,00","0,00","0,00","12.739,50","1.912,00","6.420,50","9.577,00","9.344,50","19.078,00","10.074,00","22.715,00","12.541,50","12.321,50"
7/11/2023,"27,00","848,50","1.188,55","1.661,65","580,50","1.035,10","341,00","1.260,40","8.735,60","124,00","515,60","518,00","766,50","1.072,45","769,50","50,90","676,80","834,00","1.750,15","462,20","1.876,00","11.281,50","921,35","989,00","37,60","15,30","300,50","320,50","4.665,00","7,83","335,50","470,00","430,00","967,50","398,00","32,25","330,00","0,00","52,00","105,00","0,00","68,00","386,50","691,00","620,00","2.831,00","122,00","183,00","544,60","416,00","30,50","256,00","12.409,00","1.155,00","48,20","0,00","430,00","474,50","0,00","0,00","681,00","47,90","538,00","113,25","0,00","851,00","15.622,00","8.149,50","11.964,00","6.030,50","0,00","0,00","13.574,00","1.948,00","6.656,00","9.808,00","9.590,50","19.745,50","10.321,00","23.409,00","13.251,00","12.631,50"
6/11/2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
5/11/2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
4/11/2023,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
3/11/2023,"29,15","908,50","1.221,60","1.760,65","622,50","1.084,15","350,75","1.333,85","9.400,70","128,50","531,00","511,50","786,50","1.048,35","769,50","51,85","662,00","841,50","1.810,30","491,75","1.905,50","11.317,50","963,50","1.016,00","39,05","16,10","315,00","342,50","4.915,50","7,89","352,00","473,50","443,00","998,50","399,50","32,00","312,50","0,00","52,20","105,00","0,00","0,00","387,00","690,60","620,00","2.573,00","122,00","188,75","556,85","420,00","30,60","260,00","13.152,00","1.206,50","50,10","0,00","440,50","477,50","0,00","0,00","686,50","0,00","544,50","114,75","0,00","835,50","15.291,50","8.254,50","12.225,00","6.180,00","0,00","0,00","14.404,00","1.930,00","6.599,50","9.851,00","9.729,00","20.099,50","10.232,50","23.600,00","13.679,50","12.736,50"
2/11/2023,"252,00","904,00","1.295,95","1.802,30","663,00","1.097,15","349,95","1.374,90","9.586,55","131,75","552,30","526,00","821,50","1.092,90","784,50","52,80","631,80","862,00","1.943,90","479,95","1.990,00","11.285,00","979,00","1.001,00","39,95","16,75","315,00","343,00","4.849,50","7,95","355,00","478,50","451,00","1.020,50","412,50","33,00","310,00","0,00","54,00","108,00","0,00","65,50","384,00","734,45","608,00","2.663,50","119,75","197,25","564,65","439,00","30,60","262,00","13.386,50","1.130,50","52,40","0,00","440,00","479,50","0,00","0,00","688,00","0,00","534,00","116,00","0,00","848,00","15.704,00","8.191,00","12.164,00","6.141,50","0,00","0,00","14.195,50","1.942,50","6.655,50","10.084,50","9.852,00","19.482,00","10.237,00","23.320,00","13.772,00","12.787,00"
1/11/2023,"228,00","810,00","1.262,20","1.687,50","601,00","1.065,05","335,70","1.353,50","9.274,95","130,00","522,80","520,00","717,50","1.040,20","756,50","49,30","610,55","845,00","1.922,90","465,90","1.951,50","10.144,00","936,95","958,00","39,65","16,60","302,00","335,50","4.850,00","7,53","344,00","467,00","429,50","1.010,50","403,50","31,65","299,00","0,00","53,00","108,75","0,00","68,00","377,50","670,60","0,00","2.577,00","120,50","195,50","549,90","448,00","30,15","260,50","13.131,50","1.051,50","50,60","0,00","443,00","466,50","0,00","0,00","670,00","47,90","514,00","112,50","0,00","841,00","15.338,00","8.077,00","11.632,00","5.936,50","0,00","0,00","14.106,50","1.924,00","6.583,00","9.967,00","9.613,50","19.266,50","10.186,50","23.168,50","13.563,00","12.090,00"
31/10/2023,"206,00","809,00","1.145,10","1.518,70","538,50","982,45","303,90","1.275,55","8.611,40","121,00","479,00","481,00","706,50","976,85","710,50","46,40","572,45","796,50","1.751,70","441,50","1.912,50","9.886,00","860,20","891,50","37,70","15,30","286,00","312,50","4.236,50","7,16","329,00","450,00","400,50","992,50","392,00","31,00","0,00","0,00","49,00","105,50","0,00","65,00","359,00","650,00","0,00","2.480,00","125,00","185,00","513,30","412,50","28,80","229,00","12.361,50","1.015,50","45,90","0,00","440,00","442,00","0,00","0,00","650,00","47,90","489,50","105,25","0,00","799,00","14.694,50","7.822,50","11.332,00","5.844,00","0,00","0,00","13.262,50","1.860,00","6.407,50","9.771,00","9.483,50","18.015,00","9.767,50","21.400,00","12.872,00","11.670,00"
30/10/2023,"222,00","892,00","1.081,45","1.491,05","515,50","951,20","306,55","1.273,55","8.880,60","124,25","489,55","476,50","755,50","990,75","710,00","46,50","614,55","815,50","1.780,65","460,00","1.924,50","9.241,50","914,55","901,50","37,80","15,95","284,00","322,50","4.463,00","7,18","338,50","458,00","404,00","975,00","400,00","0,00","270,00","0,00","48,50","105,00","0,00","68,00","377,00","643,00","0,00","2.512,00","132,50","191,75","530,15","411,50","27,75","232,75","12.991,50","1.101,50","45,60","0,00","445,00","468,00","0,00","0,00","650,00","48,00","480,00","111,75","0,00","786,50","14.500,50","7.886,00","10.970,50","5.729,00","0,00","0,00","13.749,00","1.841,50","6.113,50","9.544,50","9.309,50","17.456,50","9.570,00","21.878,50","12.972,00","11.198,00"
29/10/2023,"222,00","892,00","1.081,45","1.491,05","515,50","951,20","306,55","1.273,55","8.880,60","124,25","489,55","476,50","755,50","990,75","710,00","46,50","614,55","815,50","1.780,65","460,00","1.924,50","9.241,50","914,55","901,50","37,80","15,95","284,00","322,50","4.463,00","7,18","338,50","458,00","404,00","975,00","400,00","0,00","270,00","0,00","48,50","105,00","0,00","68,00","377,00","643,00","0,00","2.512,00","132,50","191,75","530,15","411,50","27,75","232,75","12.991,50","1.101,50","45,60","0,00","445,00","468,00","0,00","0,00","650,00","48,00","480,00","111,75","0,00","786,50","14.500,50","7.886,00","10.970,50","5.729,00","0,00","0,00","13.749,00","1.841,50","6.113,50","9.544,50","9.309,50","17.456,50","9.570,00","21.878,50","12.972,00","11.198,00"
28/10/2023,"222,00","892,00","1.081,45","1.491,05","515,50","951,20","306,55","1.273,55","8.880,60","124,25","489,55","476,50","755,50","990,75","710,00","46,50","614,55","815,50","1.780,65","460,00","1.924,50","9.241,50","914,55","901,50","37,80","15,95","284,00","322,50","4.463,00","7,18","338,50","458,00","404,00","975,00","400,00","0,00","270,00","0,00","48,50","105,00","0,00","68,00","377,00","643,00","0,00","2.512,00","132,50","191,75","530,15","411,50","27,75","232,75","12.991,50","1.101,50","45,60","0,00","445,00","468,00","0,00","0,00","650,00","48,00","480,00","111,75","0,00","786,50","14.500,50","7.886,00","10.970,50","5.729,00","0,00","0,00","13.749,00","1.841,50","6.113,50","9.544,50","9.309,50","17.456,50","9.570,00","21.878,50","12.972,00","11.198,00"
27/10/2023,"231,75","1.043,00","1.228,90","1.663,00","551,50","1.024,45","356,35","1.354,35","9.625,80","132,50","543,80","553,00","882,50","1.065,80","779,00","48,50","650,90","876,00","1.999,65","514,60","2.048,50","9.959,50","999,95","970,00","40,80","16,35","310,50","361,00","5.015,00","7,83","356,50","479,00","436,00","1.032,00","431,50","0,00","270,00","0,00","49,25","107,50","0,00","0,00","390,00","658,20","0,00","2.668,00","129,75","197,50","613,35","451,50","29,10","252,00","13.731,00","1.178,50","48,25","0,00","452,00","485,50","0,00","0,00","692,50","47,80","527,00","117,25","0,00","756,50","14.465,00","7.877,00","10.907,00","5.651,00","0,00","0,00","14.062,50","1.812,50","6.023,50","9.466,50","9.122,00","17.126,00","9.410,00","21.316,50","13.048,50","11.966,00"
26/10/2023,"240,00","1.019,00","1.263,05","1.730,55","559,50","1.068,30","376,25","1.443,00","10.030,30","133,00","563,20","570,00","869,50","1.082,60","815,00","51,00","701,95","887,00","2.105,05","548,65","2.173,50","10.065,50","1.043,65","1.040,00","42,20","16,90","321,00","334,50","5.253,50","8,03","351,00","481,00","436,50","1.083,50","428,50","0,00","267,00","0,00","54,10","106,75","0,00","70,00","404,50","686,65","630,00","2.688,50","117,00","204,25","616,50","454,50","30,00","260,50","13.575,00","1.247,00","50,10","0,00","0,00","493,00","0,00","85,00","703,00","47,00","546,50","120,00","0,00","731,50","14.642,00","8.052,00","11.467,50","5.790,00","0,00","0,00","14.270,00","1.850,00","5.740,00","9.735,00","9.289,00","17.195,00","9.600,00","22.203,50","13.617,50","12.022,50"
25/10/2023,"235,50","979,00","1.288,70","1.698,40","593,50","1.083,70","386,95","1.483,40","10.297,20","134,75","590,55","560,50","890,50","1.123,20","838,00","51,60","730,40","877,00","2.194,45","551,15","2.161,50","10.139,00","1.101,40","1.085,50","43,60","16,95","315,00","315,00","5.073,50","8,26","359,50","479,00","433,00","1.118,00","438,50","32,00","277,00","0,00","54,00","105,00","0,00","72,30","427,00","694,10","630,00","2.672,00","125,00","197,00","611,05","440,00","30,45","261,00","13.199,00","1.202,00","51,20","0,00","452,00","494,50","0,00","0,00","663,00","46,75","538,00","117,50","0,00","750,50","14.973,00","7.939,50","11.482,50","5.739,50","0,00","0,00","14.782,00","1.919,00","5.939,50","9.978,00","9.551,50","17.898,00","10.025,00","22.000,00","13.797,50","12.523,50"
24/10/2023,"232,75","925,00","1.181,25","1.621,45","581,00","1.011,15","356,40","1.455,50","10.284,30","135,00","563,30","558,00","810,00","1.071,60","822,50","49,50","704,30","823,50","2.083,25","539,60","2.150,00","10.584,50","1.013,50","1.121,00","41,25","16,15","311,00","329,50","5.117,50","8,19","356,00","476,00","431,50","1.092,00","448,00","0,00","280,00","0,00","53,60","106,75","0,00","71,10","437,00","672,45","630,00","2.647,00","125,00","196,50","628,50","438,00","29,50","258,50","12.580,50","1.114,50","49,55","0,00","449,50","468,00","0,00","79,00","639,50","47,50","537,50","108,50","0,00","794,00","15.350,50","8.149,50","11.660,00","6.077,00","0,00","0,00","14.679,50","2.168,00","6.236,50","9.878,50","9.492,00","18.058,00","9.926,50","22.795,00","13.766,50","12.914,00"
23/10/2023,"246,75","903,50","1.311,15","1.803,90","629,00","1.129,55","394,85","1.534,65","11.265,65","138,25","596,85","561,00","866,50","1.149,05","891,50","52,70","732,40","879,50","2.270,00","567,20","2.360,00","11.456,00","1.143,15","1.217,50","42,90","17,25","327,00","335,00","5.383,00","8,66","365,50","497,00","489,00","1.165,50","483,00","0,00","270,50","0,00","57,00","106,25","0,00","71,60","437,00","684,45","630,00","2.836,00","140,00","210,25","640,75","482,50","32,20","270,00","13.906,50","1.323,00","51,70","0,00","450,00","491,00","0,00","77,00","666,50","46,00","568,00","114,25","0,00","823,50","16.377,00","8.460,50","12.060,00","6.516,00","0,00","0,00","15.438,50","2.240,50","6.296,50","10.202,00","10.095,50","18.563,00","10.340,00","23.458,50","14.896,50","13.422,00"
