Unnamed: 0,status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,purpose,home_ownership,delinq_2yrs_zero,pub_rec_zero,open_acc,grade,outcome,emp_length,purpose_,home_,emp_len_,borrower_score
20672,Charged Off,15000,36 months,86400,16.39,7.35431,40291,81.0,small_business,MORTGAGE,1,1,9,3.2,default,8,small_business,MORTGAGE, > 1 Year,0.6
9623,Charged Off,20000,36 months,45500,27.75,18.9534,9656,77.9,debt_consolidation,RENT,0,1,11,3.2,default,8,debt_consolidation,RENT, > 1 Year,0.4
4,Charged Off,9000,36 months,30000,10.08,12.2152,10452,91.7,debt_consolidation,RENT,1,1,4,4.2,default,1,debt_consolidation,RENT, > 1 Year,0.5
20698,Charged Off,22250,36 months,48998,19.76,18.2087,4647,68.3,debt_consolidation,RENT,1,1,8,5.8,default,8,debt_consolidation,RENT, > 1 Year,0.65
42643,Fully Paid,8000,36 months,125000,28.25,2.86637,34316,87.9,other,MORTGAGE,1,1,17,4.0,paid off,11,other,MORTGAGE, > 1 Year,0.45
44054,Fully Paid,1750,36 months,10008,19.53,6.52638,1665,24.9,debt_consolidation,RENT,1,1,5,6.8,paid off,0,debt_consolidation,RENT, < 1 Year,0.55
42745,Fully Paid,20000,60 months,115000,18.08,5.49673,12267,44.9,debt_consolidation,MORTGAGE,1,1,8,4.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.3
33026,Fully Paid,30000,36 months,87000,10.77,15.1659,34998,67.0,debt_consolidation,RENT,1,1,15,2.2,paid off,11,debt_consolidation,RENT, > 1 Year,0.35
23565,Fully Paid,20000,60 months,60000,24.36,11.5258,12866,48.7,debt_consolidation,MORTGAGE,0,1,15,1.4,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.5
31303,Fully Paid,11200,60 months,84000,32.64,3.74786,9811,48.8,debt_consolidation,MORTGAGE,0,1,8,4.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
42054,Fully Paid,2875,60 months,65000,15.03,1.52954,6428,42.0,other,MORTGAGE,0,1,10,1.4,paid off,11,other,MORTGAGE, > 1 Year,0.65
36110,Fully Paid,4750,36 months,14040,14.62,13.1479,5905,64.2,debt_consolidation,RENT,1,1,8,5.4,paid off,2,debt_consolidation,RENT, > 1 Year,0.75
39596,Fully Paid,10000,36 months,32000,10.43,12.1267,11267,48.6,debt_consolidation,MORTGAGE,1,1,13,5.4,paid off,9,debt_consolidation,MORTGAGE, > 1 Year,0.45
14306,Charged Off,7200,60 months,118200,18.53,2.05858,13384,62.3,other,RENT,1,1,12,1.2,default,11,other,RENT, > 1 Year,0.55
22609,Charged Off,24000,36 months,105000,5.75,8.34811,1559,4.2,car,RENT,1,1,16,6.2,default,4,major_purchase,RENT, > 1 Year,0.75
1967,Charged Off,12000,60 months,40512,16.23,9.35634,8437,90.7,debt_consolidation,RENT,1,1,12,3.0,default,5,debt_consolidation,RENT, > 1 Year,0.25
14351,Charged Off,4925,36 months,38000,3.51,5.34063,4011,46.1,debt_consolidation,OWN,0,1,6,4.2,default,8,debt_consolidation,OWN, > 1 Year,0.6
33668,Fully Paid,24000,60 months,64000,24.94,10.8954,24125,56.5,credit_card,MORTGAGE,1,1,11,4.6,paid off,11,credit_card,MORTGAGE, > 1 Year,0.5
8900,Charged Off,1000,36 months,56500,17.97,0.801982,3988,57.8,major_purchase,RENT,1,0,7,2.4,default,1,major_purchase,RENT, > 1 Year,0.45
15010,Charged Off,5250,36 months,20000,30.12,10.6308,13256,38.6,credit_card,RENT,1,1,18,5.8,default,2,credit_card,RENT, > 1 Year,0.35
41724,Fully Paid,5200,36 months,26000,17.77,8.13646,4824,67.9,credit_card,RENT,1,1,8,4.6,paid off,1,credit_card,RENT, > 1 Year,0.7
17971,Charged Off,16000,36 months,106000,20.71,6.11275,30499,86.0,credit_card,RENT,1,1,19,5.8,default,9,credit_card,RENT, > 1 Year,0.55
25749,Fully Paid,10000,36 months,50004,16.58,8.17759,757,22.9,small_business,RENT,1,1,6,5.0,paid off,3,small_business,RENT, > 1 Year,0.5
8659,Charged Off,6075,60 months,20832,26.9,10.0835,5777,20.1,other,RENT,1,0,12,1.4,default,0,other,RENT, < 1 Year,0.6
18474,Charged Off,10000,36 months,36000,24.0,11.0907,6464,71.8,debt_consolidation,OWN,1,1,9,5.6,default,3,debt_consolidation,OWN, > 1 Year,0.25
43345,Fully Paid,30000,60 months,60000,10.86,12.7218,8907,35.9,debt_consolidation,MORTGAGE,1,1,13,5.2,paid off,8,debt_consolidation,MORTGAGE, > 1 Year,0.6
44292,Fully Paid,1000,36 months,65000,14.57,0.665354,14443,95.0,other,MORTGAGE,1,1,13,3.2,paid off,11,other,MORTGAGE, > 1 Year,0.65
386,Charged Off,21600,60 months,82000,9.75,7.95483,11891,71.7,debt_consolidation,MORTGAGE,1,1,9,3.8,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
3637,Charged Off,4200,60 months,49205,4.83,2.44829,3011,59.0,other,RENT,1,0,6,3.4,default,0,other,RENT, < 1 Year,0.35
27306,Fully Paid,24000,36 months,110000,20.26,8.80287,16069,75.8,credit_card,RENT,0,1,13,5.8,paid off,4,credit_card,RENT, > 1 Year,0.5
1478,Charged Off,4775,36 months,57000,18.6,3.12674,6899,35.7,small_business,MORTGAGE,0,1,9,6.8,default,2,small_business,MORTGAGE, > 1 Year,0.55
12033,Charged Off,20000,60 months,60000,29.22,10.5354,9061,70.8,debt_consolidation,RENT,1,1,8,4.0,default,6,debt_consolidation,RENT, > 1 Year,0.3
15772,Charged Off,10000,36 months,65000,14.1,6.31791,18255,75.1,small_business,RENT,1,1,11,6.0,default,7,small_business,RENT, > 1 Year,0.3
35934,Fully Paid,7000,36 months,32000,9.7,9.13987,6016,81.3,credit_card,RENT,1,0,5,4.4,paid off,1,credit_card,RENT, > 1 Year,0.35
36263,Fully Paid,7500,36 months,22880,16.89,13.0453,555,23.1,credit_card,RENT,1,1,4,5.8,paid off,7,credit_card,RENT, > 1 Year,0.8
18030,Charged Off,35000,60 months,95000,15.53,12.657,11177,78.2,debt_consolidation,MORTGAGE,1,1,15,1.8,default,7,debt_consolidation,MORTGAGE, > 1 Year,0.4
20404,Charged Off,24000,60 months,90000,3.63,8.30627,8568,90.5,debt_consolidation,RENT,1,1,6,2.4,default,11,debt_consolidation,RENT, > 1 Year,0.5
24480,Fully Paid,7200,36 months,62000,11.81,4.88574,1092,9.5,credit_card,RENT,0,1,9,4.6,paid off,4,credit_card,RENT, > 1 Year,0.55
20735,Charged Off,24000,60 months,48000,14.08,15.4458,20266,71.6,debt_consolidation,MORTGAGE,1,1,15,2.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
27337,Fully Paid,18250,60 months,51000,28.07,10.7346,40682,89.8,credit_card,RENT,1,1,17,5.0,paid off,2,credit_card,RENT, > 1 Year,0.55
37823,Fully Paid,11500,60 months,34000,13.45,11.9111,12790,96.9,debt_consolidation,RENT,1,1,3,1.8,paid off,1,debt_consolidation,RENT, > 1 Year,0.3
41700,Fully Paid,10700,36 months,117000,10.19,3.76523,11432,75.2,wedding,MORTGAGE,1,1,11,4.4,paid off,6,other,MORTGAGE, > 1 Year,0.45
22580,Charged Off,18375,60 months,46000,21.05,13.3484,7815,72.4,debt_consolidation,RENT,1,1,6,2.6,default,6,debt_consolidation,RENT, > 1 Year,0.4
24431,Fully Paid,2200,36 months,22500,23.08,4.1424,4586,42.5,major_purchase,MORTGAGE,1,1,9,4.8,paid off,5,major_purchase,MORTGAGE, > 1 Year,0.45
19509,Charged Off,35000,60 months,84000,19.73,14.1701,26048,86.9,debt_consolidation,RENT,1,1,20,1.8,default,5,debt_consolidation,RENT, > 1 Year,0.3
41861,Fully Paid,5800,36 months,45000,7.92,4.7752,8333,39.3,debt_consolidation,MORTGAGE,1,1,9,6.6,paid off,5,debt_consolidation,MORTGAGE, > 1 Year,0.6
22714,Fully Paid,13750,36 months,50000,31.91,10.8257,10375,27.7,credit_card,MORTGAGE,0,1,16,5.4,paid off,7,credit_card,MORTGAGE, > 1 Year,0.8
35273,Fully Paid,20000,36 months,60000,20.74,13.9946,24030,82.9,small_business,RENT,1,1,5,3.8,paid off,2,small_business,RENT, > 1 Year,0.5
22369,Charged Off,28000,36 months,80000,26.48,13.3363,37698,83.6,credit_card,MORTGAGE,1,1,8,7.0,default,3,credit_card,MORTGAGE, > 1 Year,0.4
8170,Charged Off,18000,60 months,60000,31.34,9.0558,23209,46.1,debt_consolidation,MORTGAGE,1,1,12,3.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
44162,Fully Paid,10000,36 months,80000,9.84,5.2197,5460,57.2,debt_consolidation,MORTGAGE,1,1,7,4.8,paid off,4,debt_consolidation,MORTGAGE, > 1 Year,0.5
4495,Charged Off,6000,36 months,24000,9.65,9.99,3380,31.9,debt_consolidation,RENT,1,1,3,5.8,default,3,debt_consolidation,RENT, > 1 Year,0.7
16161,Charged Off,22750,60 months,58000,17.17,13.3448,7468,92.2,debt_consolidation,MORTGAGE,0,1,7,1.4,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
731,Charged Off,27575,60 months,64000,10.76,13.0114,13087,72.7,home_improvement,MORTGAGE,1,1,7,3.8,default,11,home_improvement,MORTGAGE, > 1 Year,0.6
2606,Charged Off,35000,60 months,125000,22.3,7.59821,104304,45.2,small_business,OWN,0,1,13,0.4,default,5,small_business,OWN, > 1 Year,0.5
37371,Fully Paid,9000,36 months,50000,18.43,7.62504,10360,90.9,debt_consolidation,RENT,0,1,6,4.8,paid off,11,debt_consolidation,RENT, > 1 Year,0.4
28027,Fully Paid,22800,60 months,86000,16.42,7.58526,19776,61.2,debt_consolidation,MORTGAGE,1,1,19,4.4,paid off,8,debt_consolidation,MORTGAGE, > 1 Year,0.35
2643,Charged Off,10000,60 months,58000,7.51,4.35848,20574,17.2,debt_consolidation,OWN,1,1,11,5.2,default,0,debt_consolidation,OWN, < 1 Year,0.5
34184,Fully Paid,16200,60 months,79000,17.04,5.41063,56853,22.5,debt_consolidation,MORTGAGE,1,1,14,5.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.8
14336,Charged Off,21850,36 months,50000,29.83,17.2032,15574,60.8,credit_card,RENT,1,1,9,5.4,default,7,credit_card,RENT, > 1 Year,0.45
5532,Charged Off,24000,36 months,58320,2.96,16.6642,23727,46.1,debt_consolidation,RENT,1,1,9,4.4,default,11,debt_consolidation,RENT, > 1 Year,0.6
1033,Charged Off,6250,36 months,38484,26.94,6.0633,12861,29.6,debt_consolidation,MORTGAGE,1,1,21,6.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
31372,Fully Paid,13000,36 months,125000,25.3,3.79843,15298,47.4,credit_card,MORTGAGE,1,1,13,6.2,paid off,4,credit_card,MORTGAGE, > 1 Year,0.65
6030,Charged Off,5600,36 months,15000,2.0,15.3272,852,77.5,home_improvement,OWN,1,1,2,2.6,default,1,home_improvement,OWN, > 1 Year,0.3
41388,Fully Paid,20000,60 months,110000,21.52,6.04462,14697,76.5,debt_consolidation,MORTGAGE,1,1,21,3.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
36706,Fully Paid,20000,60 months,120000,30.94,5.1388,8902,78.1,debt_consolidation,MORTGAGE,1,1,10,3.4,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
29190,Fully Paid,26000,60 months,207000,19.45,3.61032,25116,46.2,home_improvement,MORTGAGE,0,1,21,4.4,paid off,5,home_improvement,MORTGAGE, > 1 Year,0.5
24061,Fully Paid,8000,36 months,72000,10.95,4.8365,74,1.1,home_improvement,MORTGAGE,1,0,5,4.0,paid off,10,home_improvement,MORTGAGE, > 1 Year,0.7
22898,Fully Paid,6000,36 months,63000,4.38,3.86343,8122,34.1,wedding,RENT,1,1,5,4.2,paid off,4,other,RENT, > 1 Year,0.55
35674,Fully Paid,10200,60 months,69000,17.91,4.93983,10921,62.8,debt_consolidation,MORTGAGE,0,1,21,2.6,paid off,8,debt_consolidation,MORTGAGE, > 1 Year,0.7
19757,Charged Off,15000,36 months,80000,7.99,7.2348,10428,41.1,credit_card,RENT,1,1,10,5.2,default,4,credit_card,RENT, > 1 Year,0.5
11210,Charged Off,20000,60 months,50000,12.6,12.1289,13915,61.6,debt_consolidation,RENT,1,1,9,3.2,default,7,debt_consolidation,RENT, > 1 Year,0.5
5727,Charged Off,6500,36 months,150000,14.8,1.76896,88223,89.4,credit_card,MORTGAGE,1,1,17,3.4,default,1,credit_card,MORTGAGE, > 1 Year,0.65
2736,Charged Off,8000,36 months,62000,19.65,5.33284,8575,72.7,debt_consolidation,MORTGAGE,1,1,10,3.2,default,10,debt_consolidation,MORTGAGE, > 1 Year,0.6
21722,Charged Off,19600,60 months,111000,16.9,5.21957,27813,60.5,debt_consolidation,RENT,1,1,10,3.2,default,8,debt_consolidation,RENT, > 1 Year,0.5
12517,Charged Off,10000,36 months,35000,16.9,11.9376,2930,27.6,debt_consolidation,MORTGAGE,1,1,5,4.4,default,2,debt_consolidation,MORTGAGE, > 1 Year,0.45
25114,Fully Paid,3200,36 months,35000,12.55,3.41246,370,28.5,car,RENT,1,1,5,6.8,paid off,1,major_purchase,RENT, > 1 Year,0.5
20923,Charged Off,35000,60 months,70000,18.84,9.83417,33377,71.8,debt_consolidation,OWN,1,1,5,2.4,default,9,debt_consolidation,OWN, > 1 Year,0.45
26497,Fully Paid,10000,36 months,40000,19.08,9.9816,7664,59.0,debt_consolidation,OWN,1,1,7,5.6,paid off,3,debt_consolidation,OWN, > 1 Year,0.5
36037,Fully Paid,10150,36 months,49700,30.23,8.83171,15099,56.9,debt_consolidation,MORTGAGE,0,1,12,3.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
20164,Charged Off,35000,60 months,70000,5.81,16.3946,12343,55.1,home_improvement,OWN,1,1,11,2.8,default,8,home_improvement,OWN, > 1 Year,0.55
17683,Charged Off,10000,36 months,52000,14.03,8.03492,6436,78.5,debt_consolidation,RENT,1,1,7,4.4,default,10,debt_consolidation,RENT, > 1 Year,0.25
27866,Fully Paid,2000,36 months,25500,14.64,3.19294,11821,33.7,debt_consolidation,RENT,0,1,9,4.8,paid off,7,debt_consolidation,RENT, > 1 Year,0.6
11825,Charged Off,21000,36 months,200000,21.55,4.00092,21364,63.1,credit_card,OWN,1,1,9,7.0,default,1,credit_card,OWN, > 1 Year,0.4
39984,Fully Paid,10000,36 months,70000,31.5,5.85737,10965,62.3,debt_consolidation,RENT,1,0,11,4.2,paid off,11,debt_consolidation,RENT, > 1 Year,0.3
5225,Charged Off,15000,36 months,107000,15.81,6.00022,44543,86.8,debt_consolidation,MORTGAGE,1,1,13,2.0,default,4,debt_consolidation,MORTGAGE, > 1 Year,0.65
15900,Charged Off,6000,36 months,85000,32.54,2.81831,24623,64.3,debt_consolidation,MORTGAGE,1,1,16,5.6,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.35
23240,Fully Paid,10750,60 months,54000,22.53,6.09889,26466,54.3,debt_consolidation,RENT,1,1,11,3.6,paid off,11,debt_consolidation,RENT, > 1 Year,0.6
2542,Charged Off,8500,60 months,33600,10.96,6.61714,2313,11.6,car,MORTGAGE,1,1,7,6.0,default,2,major_purchase,MORTGAGE, > 1 Year,0.45
33087,Fully Paid,21200,36 months,270000,19.58,3.23542,80909,87.3,debt_consolidation,MORTGAGE,0,1,17,4.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
32264,Fully Paid,5000,36 months,29000,26.03,6.88386,2756,43.7,debt_consolidation,MORTGAGE,0,1,16,5.6,paid off,2,debt_consolidation,MORTGAGE, > 1 Year,0.55
31621,Fully Paid,9950,36 months,57000,9.87,6.99263,9597,90.5,debt_consolidation,RENT,1,0,5,5.8,paid off,7,debt_consolidation,RENT, > 1 Year,0.45
5785,Charged Off,7500,36 months,40000,26.88,6.2193,12531,71.6,debt_consolidation,MORTGAGE,1,1,10,2.2,default,3,debt_consolidation,MORTGAGE, > 1 Year,0.5
32446,Fully Paid,3500,36 months,101000,17.74,1.41469,26313,87.4,home_improvement,MORTGAGE,1,1,11,6.0,paid off,11,home_improvement,MORTGAGE, > 1 Year,0.45
25319,Fully Paid,5600,36 months,71267,13.55,3.13155,6405,18.5,credit_card,MORTGAGE,1,1,14,5.6,paid off,7,credit_card,MORTGAGE, > 1 Year,0.65
33481,Fully Paid,12000,36 months,90000,9.82,5.61573,10717,50.8,debt_consolidation,RENT,1,1,14,4.8,paid off,11,debt_consolidation,RENT, > 1 Year,0.5
6666,Charged Off,31825,60 months,71720,16.82,15.4737,15599,59.3,home_improvement,MORTGAGE,0,0,12,1.6,default,11,home_improvement,MORTGAGE, > 1 Year,0.45
14375,Charged Off,25000,60 months,82000,17.81,8.95346,22569,58.8,debt_consolidation,MORTGAGE,1,1,16,4.8,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
25205,Fully Paid,12000,36 months,124000,5.89,3.63377,17635,30.6,house,RENT,1,1,8,6.8,paid off,1,home_improvement,RENT, > 1 Year,0.65
26954,Fully Paid,16800,36 months,56000,18.11,11.4313,11592,60.7,debt_consolidation,RENT,1,1,7,7.0,paid off,11,debt_consolidation,RENT, > 1 Year,0.5
32735,Fully Paid,10000,36 months,40000,29.79,9.963,15476,45.3,debt_consolidation,RENT,0,1,13,5.6,paid off,5,debt_consolidation,RENT, > 1 Year,0.45
34480,Fully Paid,14400,60 months,104000,17.54,4.82827,14066,80.8,credit_card,MORTGAGE,0,0,17,1.6,paid off,11,credit_card,MORTGAGE, > 1 Year,0.4
23412,Fully Paid,21000,60 months,80000,17.7,7.70895,16095,68.2,debt_consolidation,MORTGAGE,1,1,15,4.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
41638,Fully Paid,3000,36 months,30000,3.6,3.8924,1290,28.0,small_business,OWN,1,1,17,6.0,paid off,6,small_business,OWN, > 1 Year,0.45
32244,Fully Paid,21850,60 months,51480,16.81,13.4855,14908,64.6,debt_consolidation,RENT,1,1,8,4.0,paid off,4,debt_consolidation,RENT, > 1 Year,0.5
890,Charged Off,2000,36 months,30000,16.12,2.6464,18608,75.3,vacation,RENT,1,1,5,5.6,default,3,other,RENT, > 1 Year,0.3
13814,Charged Off,7500,36 months,69500,20.29,4.43171,13552,81.1,home_improvement,MORTGAGE,1,0,9,6.0,default,5,home_improvement,MORTGAGE, > 1 Year,0.35
8271,Charged Off,13050,60 months,71000,11.89,6.11696,2640,101.5,major_purchase,MORTGAGE,1,1,4,2.8,default,3,major_purchase,MORTGAGE, > 1 Year,0.55
12842,Charged Off,34475,36 months,80000,17.13,16.7251,26445,95.8,debt_consolidation,MORTGAGE,1,1,9,5.2,default,8,debt_consolidation,MORTGAGE, > 1 Year,0.4
7270,Charged Off,3000,36 months,43000,24.59,3.15433,3662,85.2,home_improvement,MORTGAGE,1,1,7,2.2,default,0,home_improvement,MORTGAGE, < 1 Year,0.3
653,Charged Off,17050,60 months,30660,25.44,14.393,15748,59.9,debt_consolidation,RENT,1,1,8,5.4,default,5,debt_consolidation,RENT, > 1 Year,0.35
15422,Charged Off,21725,60 months,55000,15.94,13.5345,26388,83.0,credit_card,RENT,1,1,7,1.6,default,11,credit_card,RENT, > 1 Year,0.65
42908,Fully Paid,6000,36 months,115000,8.43,2.13955,7840,53.7,credit_card,RENT,0,1,13,4.2,paid off,8,credit_card,RENT, > 1 Year,0.35
37746,Fully Paid,12000,36 months,80000,3.14,6.0381,5674,28.7,debt_consolidation,RENT,1,1,7,6.0,paid off,6,debt_consolidation,RENT, > 1 Year,0.75
26266,Fully Paid,20000,60 months,80000,16.13,7.42035,20837,81.1,debt_consolidation,MORTGAGE,1,1,11,5.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.7
492,Charged Off,5000,36 months,37516,17.85,5.15396,12553,79.4,debt_consolidation,RENT,0,1,5,5.2,default,0,debt_consolidation,RENT, < 1 Year,0.5
4155,Charged Off,21000,36 months,65600,9.46,13.5902,7842,95.6,other,MORTGAGE,1,1,4,2.2,default,10,other,MORTGAGE, > 1 Year,0.5
29390,Fully Paid,10400,36 months,60000,5.24,7.2014,6416,77.3,debt_consolidation,RENT,0,1,6,3.4,paid off,4,debt_consolidation,RENT, > 1 Year,0.5
18772,Charged Off,15000,36 months,68000,18.97,9.47312,10827,48.6,debt_consolidation,MORTGAGE,1,1,16,3.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
8905,Charged Off,23325,60 months,90000,21.15,6.9732,18937,74.3,debt_consolidation,MORTGAGE,1,1,11,5.8,default,10,debt_consolidation,MORTGAGE, > 1 Year,0.5
15770,Charged Off,19300,60 months,55000,22.95,10.8057,9858,80.8,debt_consolidation,RENT,1,1,10,3.4,default,11,debt_consolidation,RENT, > 1 Year,0.55
21384,Charged Off,14125,60 months,67000,4.39,7.42406,9598,60.0,home_improvement,MORTGAGE,1,1,8,1.8,default,6,home_improvement,MORTGAGE, > 1 Year,0.45
37251,Fully Paid,18000,60 months,159000,6.66,3.03019,14379,16.1,debt_consolidation,MORTGAGE,0,1,11,5.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.6
39348,Fully Paid,35000,36 months,105000,24.71,14.8085,19937,69.7,debt_consolidation,MORTGAGE,1,1,13,4.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.45
7292,Charged Off,16000,60 months,40000,32.34,13.6422,2689,10.0,credit_card,RENT,1,0,15,3.0,default,3,credit_card,RENT, > 1 Year,0.85
29566,Fully Paid,12000,36 months,36000,9.53,12.2817,13831,47.9,credit_card,RENT,1,1,5,6.4,paid off,11,credit_card,RENT, > 1 Year,0.5
38562,Fully Paid,10000,36 months,30225,23.27,15.0583,8096,79.4,debt_consolidation,MORTGAGE,0,1,8,2.6,paid off,1,debt_consolidation,MORTGAGE, > 1 Year,0.5
14235,Charged Off,35000,60 months,90000,10.79,12.6249,14444,80.2,debt_consolidation,RENT,1,0,9,2.4,default,11,debt_consolidation,RENT, > 1 Year,0.5
9697,Charged Off,19000,36 months,72000,15.55,11.2555,28415,41.4,debt_consolidation,RENT,1,1,14,5.0,default,6,debt_consolidation,RENT, > 1 Year,0.55
24355,Fully Paid,5000,36 months,40000,5.64,4.995,4388,43.9,wedding,RENT,1,1,11,5.8,paid off,9,other,RENT, > 1 Year,0.5
34817,Fully Paid,28000,36 months,133000,10.26,8.67492,32045,81.7,debt_consolidation,MORTGAGE,1,1,9,4.2,paid off,11,debt_consolidation,MORTGAGE, > 1 Year,0.55
30782,Fully Paid,19550,60 months,50000,8.86,12.4075,19680,93.2,credit_card,MORTGAGE,1,1,8,2.8,paid off,0,credit_card,MORTGAGE, < 1 Year,0.4
25827,Fully Paid,9000,36 months,41000,20.99,8.48488,10102,28.1,credit_card,RENT,1,1,8,5.2,paid off,2,credit_card,RENT, > 1 Year,0.45
16801,Charged Off,8975,36 months,26000,23.3,14.928,4045,31.9,credit_card,RENT,1,1,10,3.2,default,10,credit_card,RENT, > 1 Year,0.5
43796,Fully Paid,16000,60 months,58000,26.79,8.58559,25076,85.9,debt_consolidation,RENT,1,1,14,2.2,paid off,11,debt_consolidation,RENT, > 1 Year,0.4
41834,Fully Paid,10000,36 months,120000,24.8,3.2263,29228,66.7,debt_consolidation,RENT,1,1,13,5.2,paid off,11,debt_consolidation,RENT, > 1 Year,0.6
11783,Charged Off,12000,60 months,76000,17.32,5.12605,5704,68.7,credit_card,OWN,1,1,7,2.4,default,5,credit_card,OWN, > 1 Year,0.5
38530,Fully Paid,35000,36 months,130000,12.73,10.1092,2877,8.7,debt_consolidation,MORTGAGE,1,1,21,6.8,paid off,2,debt_consolidation,MORTGAGE, > 1 Year,0.6
5262,Charged Off,21000,36 months,48000,0.85,17.528,639,13.6,small_business,MORTGAGE,1,1,2,3.2,default,1,small_business,MORTGAGE, > 1 Year,0.5
10080,Charged Off,7500,36 months,100000,21.54,2.91084,39857,77.7,debt_consolidation,MORTGAGE,1,1,10,5.2,default,1,debt_consolidation,MORTGAGE, > 1 Year,0.3
29491,Fully Paid,26300,60 months,101516,17.2,9.00331,21904,91.3,debt_consolidation,RENT,1,1,9,0.4,paid off,6,debt_consolidation,RENT, > 1 Year,0.4
26406,Fully Paid,10000,36 months,36000,13.0,10.858,10023,61.5,debt_consolidation,RENT,1,1,6,5.4,paid off,11,debt_consolidation,RENT, > 1 Year,0.45
3627,Charged Off,8000,36 months,36000,0.47,9.43467,4331,73.4,moving,RENT,1,1,4,2.2,default,4,other,RENT, > 1 Year,0.55
26959,Fully Paid,10000,36 months,70000,29.2,5.61154,19141,53.5,debt_consolidation,MORTGAGE,0,1,23,5.6,paid off,9,debt_consolidation,MORTGAGE, > 1 Year,0.6
14608,Charged Off,2100,36 months,12000,20.33,7.965,4839,88.0,debt_consolidation,RENT,1,1,10,2.6,default,3,debt_consolidation,RENT, > 1 Year,0.5
32645,Fully Paid,27600,60 months,100000,24.98,8.86728,26851,24.3,debt_consolidation,RENT,1,1,35,2.4,paid off,2,debt_consolidation,RENT, > 1 Year,0.8
32566,Fully Paid,10000,36 months,73000,20.15,5.3903,924,28.0,debt_consolidation,RENT,0,1,3,6.0,paid off,1,debt_consolidation,RENT, > 1 Year,0.45
5378,Charged Off,20000,36 months,108000,15.39,7.95678,15882,42.1,credit_card,MORTGAGE,1,1,16,1.6,default,9,credit_card,MORTGAGE, > 1 Year,0.6
9806,Charged Off,31550,60 months,70720,25.62,14.4229,32930,71.6,debt_consolidation,MORTGAGE,1,1,12,2.2,default,11,debt_consolidation,MORTGAGE, > 1 Year,0.5
7815,Charged Off,5400,60 months,60800,17.8,3.16401,10689,97.2,debt_consolidation,OWN,0,1,7,2.0,default,1,debt_consolidation,OWN, > 1 Year,0.45
42986,Fully Paid,18000,60 months,40000,28.83,12.4338,15429,45.5,credit_card,MORTGAGE,1,1,9,6.0,paid off,10,credit_card,MORTGAGE, > 1 Year,0.45
