Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
9600,3,77000,32.46,5.04468,33906,51.7,Deuda,Alquiler,0,0,19,6.0,default,8
18000,3,50000,10.42,13.9721,15866,64.5,Deuda renovable,Hipoteca,0,1,8,5.2,default,11
8000,3,64488,4.12,5.71623,9802,61.3,Otros,Hipoteca,1,0,4,2.6,paid off,11
7000,3,18000,16.93,15.2013,6568,52.0,Deuda,Alquiler,0,0,8,5.4,paid off,2
13000,5,114000,3.39,3.13821,18136,30.5,Deuda,Hipoteca,0,1,16,4.4,paid off,5
18000,3,55000,11.78,13.2535,18260,50.7,Deuda,Hipoteca,0,0,12,5.8,paid off,5
6000,5,24000,9.1,7.406,187,0.4,Inversion,Propio,0,0,34,2.6,default,3
8800,3,108000,10.92,3.20067,14491,70.0,Deuda renovable,Alquiler,0,0,12,5.6,paid off,7
32000,3,84000,14.97,15.2603,14523,48.6,Deuda,Hipoteca,0,0,12,5.8,paid off,4
8875,3,31000,24.0,11.4093,4606,54.2,Deuda,Hipoteca,0,0,11,5.6,default,7
2500,3,51000,16.4,2.12,463,11.6,Bien de Capital,Alquiler,0,1,6,3.2,paid off,4
10000,3,31000,20.17,13.4779,6061,39.4,Deuda,Alquiler,1,0,9,4.4,default,3
2000,3,26400,8.45,3.16636,241,16.1,No declara,Alquiler,0,0,7,3.6,default,4
25000,5,110000,17.14,7.37825,14106,54.0,Deuda,Hipoteca,1,0,9,2.4,paid off,11
2600,3,40792,13.54,2.55991,9847,24.1,Compra,Alquiler,0,0,12,6.0,paid off,3
16000,3,112000,5.05,5.29254,2329,6.5,Inversion,Hipoteca,0,0,8,6.6,paid off,1
13750,5,43000,16.02,9.8467,6402,35.6,No declara,Alquiler,0,0,12,3.4,default,7
3900,3,30000,6.8,5.4548,2690,30.2,Deuda,Hipoteca,0,0,7,5.0,paid off,2
2400,3,35000,7.65,2.90503,1776,26.5,Deuda,Hipoteca,0,0,8,4.8,paid off,2
24000,5,125000,14.04,4.11466,17261,72.8,Deuda,Hipoteca,0,0,14,1.8,default,6
24000,5,115000,14.53,5.39405,23107,54.8,Deuda,Hipoteca,0,0,10,5.4,paid off,11
14125,3,40000,23.91,13.9716,6498,86.6,Deuda,Alquiler,0,0,6,5.8,paid off,5
20000,3,125000,16.09,6.47904,95305,84.8,Evento,Hipoteca,0,0,7,4.4,paid off,3
20000,5,76000,14.9,7.71979,25335,68.7,Deuda renovable,Propio,0,0,10,5.0,default,11
15200,3,59076,18.16,11.3163,3015,97.3,Deuda,Hipoteca,0,0,4,2.2,paid off,11
6000,3,32000,33.14,7.3815,14620,78.6,No declara,Alquiler,1,0,20,5.4,default,4
4125,3,35000,29.76,5.18811,6510,45.5,Deuda,Alquiler,0,0,15,3.8,default,7
2000,3,60000,10.08,1.3708,2840,38.4,Inversion,Alquiler,0,0,10,2.2,paid off,4
9750,3,30000,17.92,13.5788,11646,51.5,Deuda renovable,Alquiler,0,0,10,4.4,default,6
12000,5,32918,10.97,10.0905,7916,60.4,Hipoteca,Alquiler,0,0,7,4.4,default,8
30000,3,125000,23.63,10.0714,48285,82.8,Deuda,Hipoteca,0,0,10,3.2,default,5
2400,3,50000,21.0,2.03088,4476,24.9,Deuda,Alquiler,0,0,24,4.8,default,4
7500,3,48000,12.25,5.6865,239,2.6,Deuda,Alquiler,0,0,6,6.4,paid off,5
5000,3,30000,14.48,6.5608,135,1.8,No declara,Alquiler,0,0,4,5.2,paid off,2
10625,3,51000,12.54,8.57741,10767,83.9,Deuda,Hipoteca,0,0,14,4.4,default,1
11200,3,44400,6.92,9.95892,13215,58.2,Deuda,Alquiler,0,0,9,4.4,paid off,7
20000,5,48000,32.37,13.114,19051,65.0,Deuda,Alquiler,0,0,25,3.8,default,11
9600,3,36000,24.69,10.951,6221,40.7,Deuda,Alquiler,0,1,11,6.0,default,9
35000,3,114000,15.38,13.6751,38792,59.0,Deuda,Alquiler,0,0,15,2.8,default,1
20000,5,65000,18.33,9.23003,27741,84.6,Deuda,Hipoteca,0,0,11,5.0,default,11
3000,3,57000,14.36,1.90484,4367,9.5,Deuda,Alquiler,0,0,9,6.2,paid off,4
5100,3,30000,17.8,7.1332,3589,43.2,Deuda renovable,Alquiler,0,0,8,5.0,default,3
10000,3,83976,1.8,4.87339,3109,15.9,Compra,Alquiler,0,0,7,4.8,default,3
12000,5,50000,25.82,8.06952,9297,65.5,Deuda,Alquiler,0,0,17,3.0,default,7
6500,3,25200,16.38,10.6186,1562,57.9,Inversion,Hipoteca,0,1,5,5.0,default,1
5500,5,40000,12.48,3.7839,3133,16.3,Deuda,Hipoteca,0,0,12,4.8,default,6
25000,3,75000,9.17,13.9781,15955,53.7,Deuda,Hipoteca,0,0,6,4.0,default,5
35000,5,68000,8.58,13.9556,7504,12.3,No declara,Hipoteca,0,0,16,6.0,default,7
15000,3,62000,14.69,10.2486,21861,76.4,Deuda renovable,Alquiler,0,0,10,4.8,paid off,6
3625,3,14000,21.26,11.7849,6829,79.4,Deuda,Alquiler,0,1,4,2.6,default,0
12400,3,165000,10.01,2.96371,9800,38.4,Deuda renovable,Hipoteca,0,0,10,5.4,paid off,6
6000,3,43000,12.73,6.32149,2769,33.0,Otros,Hipoteca,0,1,6,2.4,default,3
4000,3,50000,10.44,2.922,0,0.0,Inversion,Hipoteca,0,0,8,6.2,paid off,7
4000,3,65000,15.33,2.49212,4022,67.0,Deuda,Alquiler,0,0,11,5.8,paid off,5
10000,3,84000,8.67,4.44314,3511,11.0,Compra,Alquiler,0,0,7,6.8,paid off,2
10000,3,41400,24.49,10.162,5962,44.5,Deuda,Propio,0,0,11,4.6,default,10
15000,3,98000,14.88,6.73739,12659,97.4,Deuda,Hipoteca,0,1,10,3.8,paid off,10
2450,3,24000,28.15,4.2545,4708,72.4,Deuda renovable,Propio,0,0,4,2.8,paid off,2
11000,5,28560,1.68,10.1626,1407,11.1,Bien de Capital,Alquiler,0,0,6,5.8,default,4
8000,5,40300,16.94,5.93836,5667,56.1,Deuda,Alquiler,0,1,6,2.6,default,10
4550,3,50000,33.37,3.78504,6521,44.7,No declara,Hipoteca,1,0,11,5.0,default,11
10975,3,60000,33.66,7.6954,6842,40.2,Deuda,Alquiler,0,1,16,4.6,default,2
16000,5,61626,18.23,8.42878,20026,94.7,Deuda,Alquiler,1,0,8,2.4,default,6
5000,3,35000,26.78,6.14126,5101,92.7,Deuda,Alquiler,1,1,5,0.2,default,1
14700,3,24000,2.7,24.8505,923,21.5,No declara,Hipoteca,0,0,7,3.6,default,4
7200,3,20000,6.3,14.8704,9978,83.8,Compra,Hipoteca,1,0,7,2.4,paid off,2
5000,3,101500,13.41,1.84977,34127,98.3,Deuda,Hipoteca,0,0,6,6.8,paid off,11
9175,3,125000,19.33,2.88326,13816,94.0,Deuda,Hipoteca,0,0,16,5.6,paid off,1
20000,3,70000,16.95,10.8869,18782,53.2,Deuda,Hipoteca,0,0,12,7.0,paid off,11
12000,3,56000,16.61,8.43579,12642,26.6,Deuda,Alquiler,1,0,16,5.4,paid off,1
11000,3,59500,9.42,6.90192,0,0.0,Inversion,Hipoteca,0,0,8,6.8,paid off,7
12000,3,55000,24.15,9.43396,11643,69.3,Deuda renovable,Alquiler,0,0,10,3.2,default,11
5500,3,19500,16.62,11.2615,5880,59.4,Deuda renovable,Alquiler,0,1,4,5.6,paid off,0
5000,3,35000,1.78,6.32537,4198,44.2,Negocio,Alquiler,1,0,3,2.0,default,2
21000,3,93000,17.26,8.44374,9871,45.5,Deuda,Hipoteca,0,0,14,6.6,default,8
35000,3,96000,8.45,15.7248,17411,71.4,Compra,Alquiler,0,0,6,3.8,paid off,4
15000,3,50000,15.62,13.1508,21970,51.2,Deuda,Alquiler,1,0,13,3.6,default,5
8000,3,60000,14.18,5.8288,2544,97.8,No declara,Alquiler,0,1,4,3.8,paid off,9
10000,3,37440,8.46,10.6442,12378,69.9,Deuda renovable,Alquiler,0,0,6,5.6,paid off,9
16000,3,80000,12.54,7.50975,15650,36.1,Deuda renovable,Alquiler,0,0,8,6.8,paid off,3
2200,3,57000,15.28,1.63516,10262,86.2,Compra,Alquiler,0,0,11,3.2,default,8
15000,3,42000,14.34,14.5383,8644,47.0,Inversion,Propio,0,0,7,4.8,paid off,2
3500,3,38400,7.19,3.94156,691,53.2,Deuda,Alquiler,0,0,5,3.2,default,3
10000,3,93000,18.19,4.20245,18113,58.2,Deuda,Hipoteca,0,0,20,5.4,paid off,5
15500,3,51000,23.95,13.3781,22345,96.1,Deuda,Alquiler,0,0,5,3.8,default,7
5600,3,30000,10.56,7.328,716,5.4,No declara,Alquiler,0,0,8,5.2,default,4
12000,3,45000,26.48,10.7992,29975,79.3,No declara,Hipoteca,0,0,17,5.8,default,5
9000,3,54000,14.24,6.86489,14877,58.1,Deuda,Hipoteca,0,0,10,4.2,default,10
1275,3,20400,24.59,2.60882,6032,57.4,Deuda,Propio,0,0,7,5.0,paid off,3
10000,3,40000,24.84,9.2796,16308,32.4,Deuda renovable,Hipoteca,0,0,19,6.6,paid off,2
15250,3,55493,11.89,11.1281,9410,31.2,Compra,Hipoteca,0,0,9,4.4,default,7
5000,3,39000,3.69,5.82492,3344,98.4,No declara,Alquiler,0,0,2,1.8,paid off,2
12000,3,57780,17.74,8.45441,11401,83.2,Deuda,Alquiler,0,0,7,4.8,default,9
15875,3,36000,12.13,18.552,11115,82.9,Deuda,Alquiler,0,0,6,4.6,default,11
2000,3,90000,17.61,0.8564,15849,51.0,Inversion,Hipoteca,1,0,8,5.2,paid off,11
8000,3,38000,10.74,7.81674,2053,34.2,Vacaciones,Hipoteca,0,0,5,6.6,paid off,5
23000,5,62000,15.12,11.4379,22741,87.5,Deuda,Alquiler,0,0,13,3.8,default,11
13475,3,61000,21.48,8.29456,19153,85.9,Deuda,Hipoteca,0,0,6,6.8,default,3
12000,5,60000,6.98,5.7488,7264,14.0,Deuda,Hipoteca,0,0,21,4.4,paid off,2
19400,5,73000,11.18,7.63874,10113,49.6,Deuda,Hipoteca,0,1,13,4.4,default,9
4800,3,38400,7.56,5.51531,7596,82.6,Deuda,Alquiler,0,0,4,4.0,default,2
20000,3,250000,11.67,3.168,70765,7.9,No declara,Hipoteca,0,0,15,5.6,paid off,11
2500,3,22000,22.47,4.94727,13920,82.4,Deuda,Alquiler,0,0,12,3.4,default,1
35000,3,150000,24.31,10.9309,33619,96.7,Deuda renovable,Alquiler,1,0,13,1.6,default,8
3800,3,90000,19.08,1.89573,13892,84.7,No declara,Hipoteca,0,1,12,2.2,default,11
24000,5,199000,17.41,3.64052,26220,97.5,Deuda,Hipoteca,1,0,18,3.2,paid off,6
10000,3,35000,13.06,11.5622,7380,57.7,Deuda,Alquiler,0,1,7,4.4,default,1
19400,5,65000,4.69,9.54886,10457,73.5,Negocio,Alquiler,0,0,3,3.0,default,11
7200,3,60000,4.94,4.4956,2125,10.1,Deuda renovable,Alquiler,0,0,8,6.6,paid off,1
18250,3,42000,12.0,16.8643,15406,44.4,Deuda,Hipoteca,0,0,12,5.2,paid off,9
7200,3,81500,26.49,3.87799,15782,67.2,Deuda,Alquiler,0,0,21,3.6,paid off,9
24000,5,60000,30.3,13.1184,14893,61.0,Deuda,Alquiler,0,0,10,2.6,default,11
7400,5,55000,24.39,3.88953,44121,90.6,Bien de Capital,Hipoteca,0,0,8,4.0,default,2
17000,3,55000,20.81,13.0036,19146,64.0,Deuda,Alquiler,0,0,14,4.6,paid off,6
15000,5,98000,12.91,4.24053,8420,37.4,Deuda,Alquiler,0,0,13,4.2,default,8
19000,3,80000,23.9,8.88105,31018,28.3,Inversion,Hipoteca,0,0,13,6.6,paid off,8
16800,3,94000,7.69,7.398,20975,82.3,Deuda,Hipoteca,0,0,12,4.6,default,11
8000,5,62000,22.32,3.78542,19879,78.6,Deuda,Hipoteca,0,0,19,2.4,default,1
12000,3,64000,19.57,7.48613,18838,77.8,Deuda,Hipoteca,0,0,10,5.6,paid off,10
20000,5,60000,16.16,9.8318,20337,71.9,Deuda,Hipoteca,0,0,13,3.6,default,11
6200,3,60000,15.4,4.0392,6419,33.1,Deuda renovable,Alquiler,0,0,10,5.4,paid off,2
35000,3,200000,8.16,7.07472,14701,21.2,Deuda renovable,Hipoteca,0,0,16,5.8,default,6
10625,3,32000,14.93,12.8865,672,4.5,Deuda,Alquiler,0,0,3,5.2,default,6
5000,3,31000,14.79,7.3409,5543,67.6,Vacaciones,Propio,0,0,5,2.6,paid off,2
10000,3,50000,28.83,8.24136,6986,45.7,Deuda,Alquiler,0,0,9,4.2,default,7
7000,3,250000,3.78,1.04765,31386,77.3,Deuda renovable,Hipoteca,0,0,7,7.0,default,3
9000,3,65000,22.73,5.78271,9522,47.6,Deuda,Alquiler,0,0,21,3.6,paid off,1
30000,5,90000,23.45,10.7069,23769,86.7,Deuda,Hipoteca,0,0,13,2.2,default,11
7500,3,100000,21.54,2.91084,39857,77.7,Deuda,Hipoteca,0,0,10,5.2,default,1
12000,3,75000,21.12,6.53152,14378,93.4,Deuda,Hipoteca,0,0,11,6.0,default,8
12375,3,25000,23.14,20.4898,19984,78.4,Deuda,Alquiler,0,0,11,4.4,default,1
9950,3,35000,8.4,11.8779,9968,60.0,Deuda renovable,Alquiler,0,0,9,4.4,default,4
5000,3,36000,8.48,6.15333,3261,28.7,No declara,Alquiler,0,0,13,3.8,default,8
12375,3,36000,18.53,14.1163,7092,78.8,Deuda renovable,Otro,0,0,13,6.0,default,7
8000,3,55000,2.28,5.77004,6176,72.7,Compra,Alquiler,0,0,11,5.8,paid off,0
24250,3,130000,2.06,7.64142,6834,30.4,Inversion,Alquiler,0,0,3,4.8,default,11
3000,3,200000,15.14,0.6552,15270,91.4,No declara,Hipoteca,0,0,10,3.4,paid off,11
15000,3,62000,10.95,10.4625,7561,76.4,Deuda,Hipoteca,0,1,27,3.2,default,10
6000,3,87000,3.78,2.5189,2612,7.2,Deuda,Hipoteca,0,0,11,6.2,paid off,7
15000,3,75000,24.5,7.70272,5544,11.3,Deuda,Hipoteca,0,0,10,7.0,paid off,9
15000,3,59000,18.2,10.9182,18128,80.2,Deuda,Alquiler,0,1,8,5.0,paid off,11
11100,3,110213,16.09,4.26636,21371,77.2,Deuda,Hipoteca,1,0,13,4.8,default,4
4000,3,35000,14.26,4.64434,10129,59.6,Deuda,Alquiler,0,0,14,4.8,paid off,11
14400,3,58600,11.47,9.81133,3224,55.6,Deuda,Alquiler,1,0,8,5.6,paid off,7
9500,3,53000,26.08,6.95683,18123,58.8,Deuda,Hipoteca,0,0,14,5.2,paid off,11
9600,3,31000,8.67,11.592,8542,33.6,Deuda renovable,Propio,0,0,7,6.8,paid off,6
12000,5,60000,4.72,6.0386,6920,60.7,Deuda,Alquiler,0,0,6,3.4,paid off,2
9000,3,68000,7.44,5.42753,13403,22.7,Deuda,Alquiler,0,0,8,4.2,paid off,5
35000,5,109200,19.92,9.9244,20047,50.4,Deuda,Alquiler,0,0,10,3.6,default,11
6250,3,23100,14.44,11.3829,123,2.4,No declara,Alquiler,0,0,3,4.6,default,7
10000,3,45000,16.27,8.87253,6980,45.9,Deuda,Alquiler,0,0,12,5.6,paid off,11
24000,5,70000,27.62,10.8981,13573,45.1,Negocio,Hipoteca,0,0,13,2.2,default,10
11300,3,48000,22.0,9.74475,9695,94.1,Deuda,Hipoteca,0,0,5,4.4,paid off,7
10000,3,38000,19.48,10.4451,16719,88.2,Deuda renovable,Alquiler,0,0,10,5.6,paid off,7
7000,3,15090,12.17,17.6867,6103,34.5,No declara,Alquiler,0,0,4,7.0,default,1
16000,3,55000,9.91,12.6644,17473,75.8,No declara,Alquiler,0,0,13,3.6,default,1
15000,5,50000,7.37,8.99928,8015,47.7,Deuda,Alquiler,0,1,8,5.0,default,8
5600,3,30000,14.04,7.7476,3048,53.5,Deuda,Alquiler,0,0,8,3.2,paid off,4
11050,3,104000,6.15,4.2075,9109,72.3,Deuda,Alquiler,0,0,7,5.6,paid off,11
8875,3,24000,22.45,13.8055,8923,55.6,Deuda renovable,Alquiler,0,0,5,6.6,paid off,5
5000,3,45000,24.88,4.5152,4309,42.2,Deuda,Hipoteca,0,1,8,4.4,paid off,3
6000,5,140000,4.23,1.22109,6793,78.1,Deuda renovable,Alquiler,0,0,5,3.4,default,4
18500,5,73268,24.42,7.5466,13253,49.6,Deuda,Hipoteca,1,0,24,5.0,default,11
17700,3,50000,22.08,14.3359,25990,72.6,Deuda,Hipoteca,0,0,12,5.8,default,6
16450,3,42000,30.29,15.8611,18055,79.5,Deuda,Alquiler,0,0,10,5.8,default,3
12000,5,65000,14.01,6.11631,15743,77.9,Deuda renovable,Alquiler,0,0,6,2.8,paid off,1
20000,5,77000,19.09,7.79158,18329,58.3,Deuda,Alquiler,0,0,12,5.0,paid off,11
18000,3,112000,13.56,6.76221,14511,81.5,Deuda renovable,Alquiler,0,0,14,4.8,paid off,3
9250,3,40000,3.15,9.4965,2767,7.4,No declara,Hipoteca,0,0,11,6.0,default,1
6500,3,35000,20.37,7.50789,12602,35.5,Deuda,Hipoteca,0,1,20,4.2,paid off,6
24000,3,90000,26.66,11.1888,21010,48.1,Deuda,Alquiler,1,0,12,4.6,default,10
10000,3,40000,14.01,10.5903,6553,63.6,Deuda,Alquiler,0,0,7,4.8,default,4
12000,3,90000,12.17,5.24893,12944,57.3,Deuda,Hipoteca,1,0,8,5.4,default,4
15000,3,52000,32.15,12.4398,12870,89.7,No declara,Hipoteca,0,0,10,3.4,paid off,11
8400,3,32000,23.78,10.386,1965,25.5,Deuda,Alquiler,0,0,17,5.8,paid off,4
2550,3,28000,16.07,3.753,7432,61.4,Deuda renovable,Alquiler,0,0,14,4.2,paid off,3
17000,3,53820,19.53,12.6114,15360,55.5,Deuda,Alquiler,0,0,8,5.6,default,11
18500,3,110000,14.5,6.70233,27214,56.9,Deuda renovable,Hipoteca,1,0,12,5.6,paid off,5
8000,3,23500,15.27,14.7666,7221,68.8,Deuda,Alquiler,0,0,5,3.4,paid off,5
8000,3,35000,10.46,9.22217,11085,71.1,Deuda renovable,Alquiler,0,0,9,5.8,default,2
23675,5,60514,4.32,11.367,9700,65.1,Deuda renovable,Hipoteca,0,0,6,4.6,default,11
35000,5,80000,18.63,11.9749,9923,39.2,Deuda,Hipoteca,0,0,6,5.8,paid off,11
29400,5,120000,21.95,7.429,107633,73.2,Deuda,Propio,1,0,10,3.2,default,11
4000,5,39600,1.03,2.61091,1218,9.7,Bien de Capital,Hipoteca,0,0,5,5.4,default,6
18000,3,180000,11.3,4.1206,15818,56.9,Inversion,Hipoteca,1,0,14,4.2,paid off,10
33950,3,76139,29.03,20.0192,20268,84.8,Deuda,Propio,0,0,11,2.2,paid off,7
24000,5,139000,10.64,2.80921,5016,24.7,Inversion,Hipoteca,0,0,11,5.6,paid off,5
18000,3,58000,22.47,12.5679,19282,79.3,Deuda,Hipoteca,0,0,9,5.8,paid off,11
7700,3,80000,24.5,3.70695,13734,75.5,Deuda renovable,Hipoteca,0,0,9,7.0,paid off,1
20500,3,50000,21.65,16.2734,13132,82.6,Deuda,Alquiler,0,0,6,5.6,paid off,8
6000,3,125000,6.39,1.79491,7870,63.5,Deuda,Propio,0,0,10,6.6,paid off,9
21000,3,270000,3.92,2.9084,31659,47.7,Deuda,Hipoteca,0,0,16,6.6,paid off,11
8875,3,76000,15.39,4.94684,7725,89.8,Deuda,Alquiler,0,0,10,5.0,default,10
16450,5,40000,30.24,14.0259,16002,38.8,Deuda,Hipoteca,0,0,15,3.0,default,8
6000,5,24000,8.05,7.728,3243,28.0,Bien de Capital,Alquiler,0,0,5,1.4,default,7
7000,3,60000,12.28,4.9214,3243,40.5,Compra,Propio,1,0,6,3.4,default,11
15000,3,48000,1.65,12.5307,3092,43.5,Deuda,Alquiler,0,0,10,5.8,default,3
30000,5,60000,10.86,12.7218,8907,35.9,Deuda,Hipoteca,0,0,13,5.2,paid off,8
29700,5,96000,28.65,10.6285,30534,94.0,Deuda,Hipoteca,0,0,12,1.8,paid off,11
13400,3,55000,25.88,10.1494,21813,82.0,Deuda,Alquiler,0,0,18,4.4,default,11
21000,5,50000,16.32,14.7607,26686,92.7,Deuda,Hipoteca,0,0,13,1.8,default,10
24000,3,109800,12.94,8.20732,25866,64.0,Deuda renovable,Hipoteca,0,0,11,6.8,paid off,11
30000,5,94788,9.79,10.8731,16081,84.6,Deuda,Hipoteca,0,0,9,1.8,default,8
10000,3,70000,27.94,5.62389,15592,39.3,Inversion,Hipoteca,1,0,10,5.4,default,0
12600,3,100000,9.3,4.71168,12560,46.0,Deuda,Alquiler,0,0,10,6.6,paid off,4
9250,3,135000,5.65,3.03564,6273,72.9,No declara,Alquiler,0,1,11,3.8,paid off,5
18000,5,125000,13.05,4.67491,16933,91.5,Deuda,Hipoteca,1,0,8,2.2,default,11
11000,3,30720,18.52,14.6273,7054,78.4,Deuda,Alquiler,0,0,6,5.0,default,3
7000,3,84660,17.55,3.24791,4206,37.9,Deuda,Hipoteca,0,0,7,5.6,paid off,10
35000,5,133000,19.6,9.12135,23775,59.1,Deuda renovable,Hipoteca,0,0,18,0.2,default,9
20000,3,103000,18.34,8.33883,16059,32.8,Deuda,Alquiler,0,0,15,5.0,default,5
7000,3,29736,26.51,8.71227,15119,48.8,Deuda,Alquiler,0,0,4,6.6,paid off,5
11750,3,99056,26.08,5.36291,12236,68.7,Deuda,Alquiler,0,0,10,2.4,default,5
16000,5,105000,10.53,4.02069,48774,49.1,Deuda,Hipoteca,0,0,20,5.8,default,8
2500,3,39000,22.92,2.69015,3692,87.9,Deuda,Alquiler,0,0,9,3.2,default,4
14000,3,145000,19.84,3.62541,30998,58.7,Deuda,Hipoteca,0,0,21,6.8,default,3
9925,3,25000,32.36,17.2829,15119,72.3,Deuda,Alquiler,0,0,7,3.6,default,3
8000,3,45000,17.15,7.53093,9167,57.7,Deuda,Alquiler,0,0,5,4.8,paid off,11
15000,5,87000,18.55,5.42648,15073,76.1,Deuda,Hipoteca,0,0,13,2.4,paid off,11
4950,3,45953,14.91,4.70516,4766,49.1,Deuda,Alquiler,0,0,11,3.4,default,5
5000,3,90000,1.93,2.05133,5768,8.9,No declara,Propio,0,0,10,6.4,paid off,0
15000,3,46000,24.73,14.0037,15876,81.4,Deuda,Alquiler,0,0,15,3.2,default,3
13000,3,45000,23.97,11.3725,4628,87.3,Deuda,Hipoteca,0,0,11,5.4,paid off,1
6000,3,34000,26.96,7.73576,8351,87.0,No declara,Alquiler,0,0,10,3.6,default,11
11000,3,35000,20.61,12.1183,10252,70.2,Deuda,Alquiler,0,1,9,5.2,default,6
18400,3,140000,11.79,5.00794,13978,58.5,Deuda,Hipoteca,0,0,9,7.0,default,11
6000,3,60000,22.42,3.8586,8513,62.1,Inversion,Hipoteca,0,1,7,5.2,paid off,9
24000,3,88000,4.88,10.1009,17477,35.9,Deuda,Alquiler,0,0,7,6.4,paid off,6
6000,3,22500,4.48,10.6032,2458,68.3,No declara,Alquiler,0,0,3,5.6,paid off,2
23325,3,58741,12.65,16.8208,19510,47.5,Deuda,Hipoteca,0,0,15,4.8,default,11
9450,3,70000,27.31,6.22646,4933,63.2,Deuda,Hipoteca,0,1,14,3.0,default,11
8000,3,100000,17.3,3.14256,5565,45.6,Deuda,Alquiler,1,0,15,5.4,paid off,8
25000,5,84000,21.49,10.3783,11949,80.7,Deuda renovable,Alquiler,0,0,15,1.6,paid off,6
2750,3,46000,11.95,2.38696,2421,80.7,Deuda,Alquiler,0,0,8,5.6,paid off,6
8000,3,55161,10.81,5.4743,6413,81.2,Deuda renovable,Alquiler,0,0,6,3.4,paid off,2
7500,3,45000,9.81,6.99413,8021,61.8,Deuda renovable,Alquiler,1,1,6,3.2,paid off,11
10000,3,71600,3.35,5.69162,5261,73.1,Negocio,Alquiler,1,0,4,3.8,default,6
10000,5,72000,6.78,4.14133,6895,13.7,Deuda,Alquiler,0,0,15,3.6,paid off,11
12000,3,45996,4.04,10.958,7805,41.9,Deuda,Alquiler,0,0,8,2.2,paid off,4
18000,5,45000,9.15,12.5893,15016,77.8,Deuda,Alquiler,0,0,4,3.8,default,6
10000,3,30720,20.47,12.2195,59,1.3,Deuda,Alquiler,0,0,5,7.0,default,6
12000,3,62000,17.11,7.0049,49543,27.0,Bien de Capital,Hipoteca,0,0,11,6.2,paid off,8
20000,3,54211,20.99,14.8849,23663,96.6,Deuda,Alquiler,0,0,6,5.8,default,8
20000,5,63000,18.3,10.3061,19005,96.5,Deuda,Hipoteca,0,0,16,2.4,default,10
4200,3,15000,3.44,11.3384,654,72.7,No declara,Alquiler,0,1,2,4.4,paid off,9
12000,3,40000,10.89,11.7849,11382,59.9,Deuda,Alquiler,0,1,6,5.8,paid off,3
21350,5,48000,17.08,13.4265,30595,91.4,Deuda,Alquiler,0,0,6,3.2,default,2
7800,3,42000,13.17,7.75943,6485,32.1,Inversion,Alquiler,0,0,11,4.4,paid off,3
11700,3,35000,23.99,14.4562,20489,68.9,Mudanza,Propio,0,0,8,3.2,default,2
8000,3,35000,26.81,9.53794,8078,63.1,Deuda,Hipoteca,0,1,18,4.6,paid off,11
32000,5,110000,10.87,8.72662,31514,90.3,Deuda renovable,Hipoteca,0,0,9,5.0,default,11
35000,5,130000,19.88,8.07628,29807,64.0,Deuda renovable,Hipoteca,0,0,12,5.0,paid off,9
8000,3,44289,19.5,7.8965,10704,93.9,Deuda,Alquiler,0,0,7,3.4,default,6
13000,3,36000,18.93,14.8483,17784,52.0,Deuda,Alquiler,0,0,10,2.2,default,3
24375,5,90000,11.09,8.524,19357,82.7,Deuda renovable,Hipoteca,0,0,11,3.8,paid off,11
26925,5,71000,26.62,13.224,40910,70.4,Deuda,Alquiler,0,0,14,1.6,paid off,3
10000,3,52000,4.5,8.11223,5331,32.5,Deuda,Hipoteca,0,0,12,3.4,paid off,0
3700,3,94000,6.01,1.47804,6085,39.0,Deuda,Alquiler,0,0,7,6.8,paid off,4
20000,3,100000,8.18,8.0508,19537,73.2,Deuda renovable,Alquiler,0,0,5,6.0,paid off,10
30000,5,95000,17.14,10.7919,30548,66.7,Deuda,Hipoteca,0,0,16,1.2,default,11
21000,3,89000,18.69,9.55537,19277,69.8,No declara,Hipoteca,0,0,12,5.8,default,9
15000,3,73000,22.31,8.20405,4887,58.9,Deuda,Hipoteca,0,0,12,5.6,paid off,11
1925,3,31000,21.65,2.508,11806,42.9,Evento,Alquiler,0,0,10,3.4,default,2
11000,3,100000,20.26,4.33032,8566,49.8,Deuda,Hipoteca,1,0,18,5.4,paid off,3
7375,5,45000,27.42,4.15547,8408,22.9,Deuda,Propio,0,0,13,5.2,default,7
11500,3,40000,13.23,11.3751,120,3.4,Mudanza,Alquiler,0,0,15,5.8,default,1
19075,5,60000,31.74,10.321,7866,39.7,Deuda,Hipoteca,0,0,9,2.4,default,1
12000,3,65000,29.04,7.60726,24108,59.3,Deuda,Alquiler,1,0,22,4.2,default,2
30000,5,150000,11.98,6.69016,23542,71.8,Deuda renovable,Hipoteca,0,0,12,1.2,default,5
18000,3,42000,33.57,16.6334,22968,71.8,Deuda,Alquiler,0,0,11,5.2,paid off,6
13250,3,53000,14.2,10.5177,2817,32.4,Deuda,Alquiler,1,0,5,4.6,paid off,6
5000,3,85000,22.81,2.49191,19925,90.0,Otros,Hipoteca,0,0,9,3.2,default,7
20000,5,65000,14.73,8.65477,16807,64.1,Deuda,Hipoteca,0,1,18,4.4,default,1
4000,5,50000,5.69,2.23344,3503,28.7,No declara,Alquiler,0,0,13,4.2,default,11
