Importe,añosPago,IngresoAnuales,RelacionIngresoDeuda,RelacionCuotaDeuda,PendienteEnTarjeta,UsoCreditoTarjeta,Objetivo,esPropietario,FueVeraz,TuvoEmbargo,Cuentas,PuntuacionGeneral,Default,AntiguedadLaboral
30000,5,96000,12.59,11.1834,22072,72.1,Deuda,Hipoteca,0,0,11,0.2,default,5
5000,3,46000,13.17,4.00487,0,0.0,Deuda,Hipoteca,0,0,8,6.4,paid off,7
20975,5,50000,14.16,12.1378,11765,71.7,Deuda,Hipoteca,0,0,10,3.2,paid off,7
6000,3,45000,29.12,5.49413,6544,73.5,Deuda,Alquiler,0,0,11,4.2,default,7
10600,3,65000,10.01,6.41982,8295,44.6,Deuda,Hipoteca,0,0,8,5.4,default,5
10000,3,51000,5.6,7.87035,7121,53.1,Deuda,Hipoteca,0,0,6,6.0,paid off,11
18000,5,35000,16.97,14.3568,5184,37.3,Deuda,Hipoteca,0,0,5,4.6,paid off,11
6000,3,75000,8.91,3.04832,28345,37.9,Deuda,Hipoteca,0,0,16,7.0,paid off,11
30000,5,75000,21.33,12.9858,3778,44.4,Deuda,Hipoteca,0,1,11,2.4,paid off,6
9750,3,30000,24.2,14.0548,14546,59.0,Deuda renovable,Alquiler,0,0,10,3.2,default,1
5000,3,32000,15.0,5.8485,695,8.2,Evento,Alquiler,0,0,6,6.4,paid off,4
8000,3,165000,14.86,1.89767,6653,62.8,Vacaciones,Hipoteca,1,0,7,5.4,paid off,11
22800,3,225000,5.0,4.25173,19487,54.4,Bien de Capital,Hipoteca,0,0,8,3.2,paid off,11
3500,3,57200,16.93,2.74762,6416,41.9,Otros,Hipoteca,1,0,12,2.2,default,6
14400,5,81000,24.68,6.06311,4743,79.0,Deuda,Alquiler,1,0,6,3.0,default,11
11200,5,33000,14.18,10.6818,13547,71.7,Deuda renovable,Alquiler,0,0,12,2.4,default,11
6000,3,80000,19.56,2.8578,20883,68.2,Deuda,Hipoteca,0,0,14,7.0,paid off,1
24850,3,81500,24.27,12.3266,66719,68.9,Deuda,Propio,0,0,15,6.0,default,11
35000,5,125000,14.55,9.08995,25766,99.7,Deuda,Hipoteca,0,0,9,2.4,default,1
7000,3,35000,18.89,8.09931,14655,56.4,Deuda renovable,Alquiler,0,0,9,5.8,default,11
9325,3,52000,4.48,7.54431,8360,85.3,Deuda,Propio,0,0,7,4.6,default,5
20000,3,98000,7.8,8.31882,24918,29.7,Deuda,Hipoteca,0,0,16,4.6,paid off,11
13650,3,50000,29.86,10.1138,15419,71.4,Deuda,Propio,0,0,6,6.6,paid off,7
16000,3,90000,16.85,7.098,15004,63.0,Deuda,Hipoteca,1,0,13,5.6,default,11
15000,5,55400,5.46,8.29495,6924,49.8,Deuda,Alquiler,0,1,19,3.4,paid off,4
20800,5,55000,15.38,11.3446,7639,33.7,Deuda,Hipoteca,0,0,12,5.0,default,9
12000,3,38753,13.22,12.54,12156,44.9,Deuda renovable,Alquiler,0,1,12,5.8,default,11
9250,3,40000,24.99,9.7665,12989,54.5,Deuda,Alquiler,0,0,14,4.0,paid off,8
18825,5,43000,33.21,13.1327,5250,40.7,Inversion,Hipoteca,0,1,14,5.0,default,11
28000,3,275000,8.9,4.05761,43401,75.6,Deuda renovable,Hipoteca,0,0,12,5.6,default,6
13500,3,65000,10.82,8.41089,8927,59.9,Deuda renovable,Hipoteca,0,1,9,5.8,paid off,11
10000,3,53000,14.54,7.73615,4582,32.3,Deuda,Alquiler,1,1,17,4.6,paid off,11
18000,5,57000,11.01,10.4985,5562,70.4,Deuda,Alquiler,0,0,5,3.0,paid off,4
11850,3,54000,17.09,9.48978,500,29.4,Hipoteca,Alquiler,0,0,8,3.2,default,3
15000,3,85000,11.92,7.11911,27662,73.4,Negocio,Hipoteca,0,0,17,4.4,paid off,2
10000,3,108000,8.16,3.40756,12107,29.8,Inversion,Hipoteca,0,0,12,6.8,paid off,7
17450,3,95000,11.3,7.12901,18380,71.0,Deuda renovable,Alquiler,0,0,10,5.2,paid off,1
11350,5,66000,8.56,4.42236,17848,73.4,Inversion,Hipoteca,0,0,6,5.6,paid off,11
7200,3,112123,13.89,2.4359,600,2.4,Deuda,Alquiler,0,0,14,6.8,paid off,3
10000,3,35000,27.22,11.9376,4500,66.2,Deuda,Alquiler,0,0,5,4.4,default,11
18000,3,78000,18.6,9.578,13482,65.5,Deuda renovable,Hipoteca,0,0,8,3.2,default,8
16000,5,40000,8.88,10.7334,102318,15.3,Negocio,Propio,0,0,6,4.2,default,0
10000,3,21000,14.4,20.7303,5568,88.4,Deuda,Hipoteca,0,0,9,3.6,default,5
25000,5,145000,10.88,5.22803,11051,60.4,Inversion,Hipoteca,0,0,9,3.2,default,3
10000,3,68000,7.54,6.07359,8366,54.3,Deuda,Hipoteca,0,1,7,4.8,paid off,6
16500,3,96000,15.1,7.29662,19257,92.6,Deuda,Propio,0,0,8,2.2,default,10
11000,3,72000,34.17,5.9295,32882,53.0,Deuda,Hipoteca,0,0,14,5.2,default,11
3000,3,13200,14.18,8.92818,2189,87.6,Deuda,Alquiler,0,0,7,5.8,default,1
6000,3,53808,15.88,4.24888,9174,34.4,Deuda,Hipoteca,0,0,12,7.0,paid off,6
35000,3,80000,20.29,18.4058,29696,97.4,Deuda,Alquiler,0,0,12,4.6,default,11
4500,3,30000,19.08,6.2392,4214,51.4,Deuda,Alquiler,0,1,9,5.0,paid off,3
15000,3,76000,21.9,7.99832,63202,51.3,Deuda,Hipoteca,0,0,16,4.6,default,5
11000,3,34000,15.88,11.8165,4272,8.3,Deuda,Hipoteca,0,0,17,6.2,paid off,1
30000,5,110000,10.67,9.36949,10760,58.5,No declara,Hipoteca,1,0,8,1.8,default,7
13500,3,40000,25.03,15.5511,18626,71.4,Deuda,Alquiler,0,0,15,2.6,paid off,8
11000,3,75000,0.4,5.5072,1263,14.0,Compra,Hipoteca,0,0,3,6.8,paid off,5
5000,3,52000,24.69,4.27177,2008,22.3,No declara,Alquiler,1,0,14,4.0,paid off,3
12800,3,90000,19.44,5.1944,2939,7.3,No declara,Hipoteca,0,0,21,6.2,paid off,4
35000,5,90000,24.28,10.924,59796,74.7,Deuda,Hipoteca,0,0,12,4.4,paid off,4
24000,3,125000,8.68,7.31597,12943,60.5,Deuda,Alquiler,0,0,14,7.0,default,7
12375,3,50000,13.25,10.7359,5356,89.3,Deuda,Alquiler,0,0,8,3.4,default,1
4000,3,26000,23.22,6.20954,5610,80.1,No declara,Alquiler,0,0,11,4.2,default,2
12800,3,65000,21.91,7.64289,32172,57.7,Deuda renovable,Hipoteca,0,0,25,5.2,paid off,11
3000,3,45000,9.47,2.6568,2277,26.8,Deuda,Alquiler,0,1,8,6.0,paid off,5
17000,5,60000,16.62,9.1982,321,2.5,Deuda,Alquiler,0,0,17,2.4,default,11
13000,5,52000,11.45,6.97892,18025,75.1,Deuda,Alquiler,0,0,11,4.2,default,1
20000,3,90000,13.6,9.27947,28011,74.1,Deuda,Hipoteca,0,0,12,4.8,default,7
20000,3,140000,16.69,5.86654,8383,40.3,Deuda renovable,Hipoteca,0,0,15,6.0,paid off,11
12250,3,75000,23.95,6.91888,25715,67.0,Deuda,Hipoteca,0,0,16,5.0,paid off,11
12200,3,51600,22.23,9.87442,13374,64.6,Deuda,Hipoteca,0,0,17,3.6,paid off,5
8000,3,27000,21.12,11.5818,14817,40.4,Deuda,Alquiler,0,0,18,5.4,default,5
19400,3,105996,15.44,7.28394,61595,51.6,Deuda,Hipoteca,0,0,9,5.8,paid off,1
13000,3,121000,9.83,4.09269,10674,31.7,Deuda,Hipoteca,1,0,13,5.2,paid off,7
5000,3,50000,4.39,4.1208,5505,52.4,Deuda,Hipoteca,0,0,7,4.2,paid off,0
35000,5,112000,14.22,10.3891,29377,83.7,Deuda,Hipoteca,0,0,14,3.0,paid off,11
12000,3,90000,4.93,5.44133,14088,24.5,Deuda,Propio,1,0,16,4.2,paid off,8
8000,3,40000,21.18,8.4723,12180,85.8,No declara,Alquiler,0,1,8,5.0,default,0
14225,5,51000,21.36,9.64447,15659,87.5,Deuda,Propio,0,0,9,1.4,default,11
3600,3,45000,22.4,3.4944,19112,84.9,Otros,Hipoteca,1,0,8,3.4,paid off,11
10000,3,38000,20.65,11.3015,11609,82.9,Deuda,Alquiler,0,0,6,5.0,default,9
25000,5,78000,1.83,10.1345,5409,93.3,Negocio,Hipoteca,0,0,4,2.0,default,11
6500,3,56160,5.83,4.41026,6672,62.9,Deuda,Hipoteca,0,0,7,7.0,paid off,10
13000,3,34000,11.08,15.0194,13816,32.4,Deuda,Hipoteca,0,0,9,5.6,paid off,11
7000,3,23360,23.07,13.4209,6198,18.2,Bien de Capital,Alquiler,0,0,7,4.0,default,8
9000,3,92000,15.85,3.76761,27458,63.4,Negocio,Hipoteca,0,0,10,7.0,paid off,2
12000,3,75000,14.5,5.97328,10055,54.4,Deuda renovable,Hipoteca,0,0,6,6.6,paid off,6
10000,3,43000,11.08,9.85144,7055,96.6,Deuda,Alquiler,0,1,6,5.0,default,3
7550,3,27000,24.89,11.4836,13772,75.7,Deuda,Hipoteca,0,0,14,6.0,default,11
5700,3,36660,19.48,7.32799,3547,47.3,Compra,Alquiler,0,1,6,1.4,default,7
18225,5,41000,22.8,13.6879,28096,73.0,Deuda,Hipoteca,0,0,9,3.4,paid off,11
4200,3,48000,34.48,3.656,6217,20.5,Deuda,Hipoteca,0,0,11,4.4,default,5
9400,3,50400,12.62,7.22071,3821,76.4,Deuda renovable,Alquiler,0,0,5,5.2,paid off,6
20000,3,95580,13.74,9.29605,18809,69.4,Deuda,Hipoteca,0,0,18,4.0,paid off,8
12000,3,35004,11.21,13.83,8568,48.1,Deuda renovable,Alquiler,1,0,11,4.4,default,6
31100,3,82000,19.39,16.9117,24539,88.6,Deuda,Hipoteca,0,1,12,2.2,paid off,11
7000,3,40000,14.76,6.9741,6515,38.6,Deuda,Hipoteca,1,1,10,5.6,paid off,1
17475,5,50000,26.04,11.3462,36728,89.0,Deuda,Alquiler,0,0,15,2.4,default,11
5500,3,20000,17.53,11.3268,15880,87.3,Deuda,Alquiler,0,0,6,4.2,default,11
8800,3,60000,11.98,6.1774,5614,74.9,Deuda,Alquiler,0,1,5,4.8,paid off,9
29000,5,65000,7.22,12.0234,18918,57.7,Deuda,Alquiler,0,0,6,5.8,default,11
20000,3,134000,17.21,6.23794,38578,86.9,Deuda,Alquiler,0,0,15,3.6,paid off,3
6000,5,50000,18.34,3.44328,2657,68.1,Inversion,Hipoteca,0,0,7,5.0,default,11
22325,5,50000,24.55,15.299,12159,76.5,Deuda,Hipoteca,0,1,11,1.6,default,1
6000,3,50000,9.96,5.1372,8599,91.6,Negocio,Alquiler,0,0,6,2.6,paid off,1
15000,3,96000,19.55,5.84288,14455,20.0,Deuda renovable,Alquiler,0,0,19,6.6,paid off,1
8000,3,47000,14.76,6.86681,11798,88.7,Deuda,Alquiler,0,0,10,4.4,default,5
8400,3,45600,6.84,7.59079,6838,93.7,Deuda renovable,Hipoteca,1,0,4,4.4,default,11
25000,5,56000,15.09,14.493,18974,41.0,Deuda,Hipoteca,1,0,14,2.4,paid off,10
27575,5,86437,7.55,10.5688,8793,83.0,Inversion,Hipoteca,1,0,8,2.8,default,11
5500,3,27996,22.72,7.88984,3972,37.8,Mudanza,Alquiler,0,0,7,4.2,paid off,4
22200,5,55500,18.55,13.6422,12224,50.7,No declara,Hipoteca,0,0,15,3.0,default,5
35000,5,70000,20.45,15.8664,23538,77.9,Deuda,Alquiler,0,0,5,2.8,paid off,9
1325,3,24000,3.8,2.248,2158,11.9,Mudanza,Alquiler,0,0,3,4.4,default,1
11625,3,50000,23.21,9.08664,5074,86.0,Deuda,Hipoteca,0,0,7,5.4,default,2
20000,5,90000,8.85,6.0144,13937,47.7,Deuda,Alquiler,1,0,21,4.4,paid off,5
6400,3,53000,19.15,4.88989,9954,88.1,Bien de Capital,Hipoteca,0,0,10,4.4,paid off,4
16000,3,60000,32.58,11.1276,11724,81.4,Deuda,Alquiler,0,0,8,4.6,default,1
6000,3,35000,19.37,6.83177,3712,28.8,Deuda,Propio,0,0,4,6.0,default,3
9050,3,34793,29.87,10.7425,7265,67.3,No declara,Alquiler,0,0,9,4.8,default,5
7800,3,73000,3.7,4.19721,4333,39.4,Deuda,Alquiler,0,0,5,5.4,paid off,4
3800,3,75000,4.35,2.116,8367,79.7,Deuda,Alquiler,0,0,5,3.6,default,5
6000,3,59366,22.88,3.97702,540,36.0,Inversion,Alquiler,0,0,3,6.0,paid off,5
6200,3,43000,25.03,5.59619,2749,20.4,Deuda,Alquiler,0,0,6,5.2,default,2
1000,3,49362,13.1,0.881974,1452,21.7,Vacaciones,Alquiler,0,0,7,3.6,paid off,6
8000,3,65000,6.18,4.55502,9845,35.6,Deuda,Alquiler,0,0,5,6.6,paid off,5
2500,3,13200,18.73,7.67,699,12.9,Deuda,Alquiler,0,0,6,4.4,paid off,1
3000,3,35076,18.91,3.57373,15433,74.6,Deuda,Alquiler,0,0,7,4.4,default,0
20800,5,95000,6.63,7.10792,26514,96.8,Deuda,Hipoteca,0,0,4,2.4,paid off,1
10000,3,100000,19.58,4.21176,12663,43.8,No declara,Hipoteca,1,0,15,4.8,default,11
28000,5,90000,23.88,10.5137,15282,72.4,No declara,Hipoteca,0,0,9,1.2,paid off,5
35000,3,85000,14.78,18.4869,15995,74.1,Deuda renovable,Alquiler,0,0,7,2.2,paid off,11
1500,3,67386,16.22,0.823791,7837,43.8,Vacaciones,Hipoteca,0,0,13,7.0,paid off,11
28000,3,130000,20.34,8.35929,76984,81.2,Deuda,Hipoteca,0,0,23,5.2,paid off,11
8375,3,67949,10.03,5.24317,2309,39.7,Deuda,Hipoteca,0,0,8,3.2,paid off,9
18000,5,42000,16.86,13.9134,9020,71.6,Deuda,Hipoteca,0,0,8,2.4,default,11
9700,5,45600,12.89,5.85395,22261,62.4,Negocio,Propio,0,0,13,4.8,default,10
16000,3,83000,12.2,7.57229,19393,61.0,Deuda,Alquiler,0,0,11,5.6,paid off,3
13000,3,92508,13.18,5.2178,17420,22.4,Deuda,Hipoteca,0,0,8,6.6,paid off,11
4500,3,48900,21.91,3.8984,20955,95.2,Deuda,Hipoteca,0,0,15,3.2,paid off,11
14000,3,120000,11.55,5.183,9128,30.2,No declara,Alquiler,0,1,20,4.0,paid off,1
9200,3,40000,8.49,8.5842,5950,20.8,Deuda,Alquiler,0,0,5,6.8,paid off,4
14500,3,51000,10.96,10.8398,1461,3.1,Deuda,Hipoteca,0,0,12,7.0,paid off,11
15000,3,100000,9.13,6.32748,9331,79.1,Deuda,Hipoteca,0,1,10,3.4,paid off,3
26000,3,70000,24.27,14.8788,11739,36.5,Deuda renovable,Alquiler,0,0,14,5.8,paid off,3
21000,3,105000,23.26,7.47874,22768,76.9,Deuda renovable,Alquiler,0,0,14,6.6,paid off,3
16475,5,44000,17.56,12.8013,17371,99.7,Deuda,Hipoteca,0,0,12,0.6,default,11
6000,3,47000,1.79,2.81464,3321,51.1,Deuda,Alquiler,0,0,3,5.6,paid off,2
25475,5,72000,20.17,12.1235,17065,60.4,Inversion,Hipoteca,0,1,17,1.6,paid off,2
20000,5,72000,24.58,8.19317,12231,34.8,Evento,Hipoteca,0,0,14,3.6,paid off,4
8325,5,23004,22.38,10.5587,8460,72.3,Deuda,Alquiler,0,0,7,3.4,default,7
6800,3,35000,17.55,7.26514,6805,48.6,Deuda,Hipoteca,0,0,11,6.6,paid off,4
19425,5,50000,30.82,13.1292,2351,33.1,Inversion,Hipoteca,0,1,10,1.2,default,3
16000,3,100000,16.37,6.1692,4931,55.4,Deuda,Hipoteca,1,0,14,5.2,default,11
5000,3,150000,27.86,1.43936,110498,99.7,Deuda,Hipoteca,0,0,22,0.4,default,2
4000,3,150000,15.69,1.10368,3805,28.0,Inversion,Hipoteca,0,0,9,4.6,paid off,7
5000,3,53500,17.64,3.73458,7398,37.9,Evento,Alquiler,0,0,13,5.8,paid off,2
4000,3,46000,14.43,3.2653,4886,74.0,Deuda,Alquiler,0,0,5,6.8,paid off,5
12000,3,75000,4.22,6.98864,9905,58.3,Deuda,Hipoteca,0,0,6,3.4,default,10
18000,3,90000,21.58,8.01173,11876,69.9,Deuda renovable,Alquiler,1,0,12,5.8,default,6
25000,3,120000,16.4,6.7528,10611,48.0,Negocio,Hipoteca,1,0,14,3.8,paid off,1
7400,3,35364,23.52,8.57991,16467,58.6,Deuda,Hipoteca,0,0,8,4.6,default,5
6600,3,48000,13.43,5.1055,11029,31.4,Inversion,Hipoteca,0,0,13,6.6,paid off,11
17000,5,40324,21.96,10.6894,63,0.8,Hipoteca,Hipoteca,0,0,5,5.2,paid off,0
10000,3,176000,7.44,2.38398,9688,52.1,Inversion,Hipoteca,1,1,12,4.6,default,2
15000,3,86000,11.62,6.8513,18707,29.4,Deuda,Alquiler,0,0,10,5.4,default,2
8000,3,100000,17.86,3.35664,8970,48.5,Deuda,Hipoteca,1,0,9,5.0,default,7
12375,3,60000,19.45,8.6064,7612,16.7,Evento,Alquiler,1,0,30,4.6,paid off,3
6000,3,75000,7.57,3.19408,19401,56.1,Deuda renovable,Hipoteca,1,0,16,5.6,paid off,3
8000,3,45286,11.77,6.57369,18114,56.7,Deuda,Alquiler,0,0,8,6.8,paid off,6
35000,5,96000,19.76,11.1692,33149,62.4,Deuda renovable,Hipoteca,0,0,11,3.6,default,11
24250,3,75000,12.72,13.1989,3790,18.3,Deuda,Hipoteca,0,0,10,6.0,paid off,6
20000,3,63240,21.77,12.6269,17121,43.3,Deuda,Hipoteca,0,0,12,5.6,paid off,5
2400,3,23000,15.86,4.40035,231,77.0,Inversion,Alquiler,0,0,3,1.8,default,11
35000,5,180000,3.75,6.471,11254,87.9,Inversion,Hipoteca,0,0,5,2.8,default,5
9600,5,33000,17.24,7.54509,12087,39.0,Deuda,Propio,0,0,16,5.8,default,5
7200,5,30000,16.24,6.5516,17044,63.6,Otros,Alquiler,0,0,10,4.2,paid off,2
15000,3,55000,13.38,10.8687,10676,41.1,Deuda,Alquiler,1,0,14,5.6,default,3
16000,3,40000,7.59,16.1709,16651,87.6,Deuda,Alquiler,0,0,4,4.2,paid off,4
5825,3,50000,13.25,4.55376,16641,89.0,Deuda,Alquiler,0,0,9,5.4,paid off,9
17475,5,38900,30.07,15.4146,15377,45.1,Deuda,Hipoteca,1,0,14,1.2,paid off,6
15000,3,180000,11.85,3.36893,58866,5.3,Evento,Hipoteca,0,0,13,5.8,paid off,3
26500,5,85000,15.77,9.7152,11175,61.7,Deuda,Hipoteca,0,0,14,3.8,default,11
27050,3,68000,10.92,16.3357,13725,46.8,No declara,Propio,0,0,6,6.0,default,10
25000,5,180000,21.81,3.343,27106,77.4,Deuda,Hipoteca,0,0,12,4.2,paid off,5
25000,5,66000,26.84,12.9975,31437,93.8,Deuda renovable,Alquiler,0,0,14,1.2,default,1
10000,3,80000,13.74,5.15085,4451,55.6,Deuda renovable,Alquiler,0,0,8,4.2,default,3
7500,3,140000,5.69,1.97383,86411,0.0,Deuda,Hipoteca,0,0,7,6.4,paid off,10
9000,3,47000,19.1,7.67847,4012,47.2,Deuda renovable,Hipoteca,0,0,7,5.8,paid off,6
12000,3,57000,11.96,8.71453,14815,48.9,Deuda renovable,Hipoteca,0,0,12,4.4,paid off,7
30000,5,75500,24.03,12.5587,17258,29.6,Deuda,Hipoteca,1,0,19,4.0,paid off,6
2400,3,44000,2.05,2.04109,943,72.5,Deuda,Alquiler,0,0,5,7.0,paid off,6
3600,3,54000,21.02,2.61889,2556,69.1,Deuda,Alquiler,0,0,7,5.4,default,11
35000,5,106000,10.73,9.6103,14483,19.7,Deuda,Hipoteca,0,0,8,4.8,paid off,11
8000,3,52000,28.29,6.71977,7791,79.5,Deuda,Hipoteca,0,0,9,3.4,default,1
5000,3,54000,1.89,3.60422,672,67.2,Deuda,Hipoteca,1,0,4,6.0,default,11
10000,3,60000,16.96,6.5612,8137,66.7,Deuda,Hipoteca,0,0,11,5.4,paid off,11
10500,3,30000,31.93,14.7248,17403,78.0,Deuda,Alquiler,0,0,16,4.6,default,6
12000,5,62000,27.09,6.05052,11434,54.7,Deuda,Hipoteca,0,0,14,3.6,paid off,7
12400,5,47000,12.1,8.81643,16795,77.8,Inversion,Hipoteca,0,0,9,2.6,default,11
10000,3,53000,3.19,7.15789,6697,24.3,Deuda,Propio,0,0,12,6.8,paid off,11
17000,3,46000,22.8,14.7553,4550,34.2,Deuda,Hipoteca,0,0,9,5.6,default,8
14150,3,40000,13.35,14.2398,13990,86.4,Deuda,Alquiler,0,0,7,6.0,paid off,4
6625,3,22248,27.29,13.3366,13033,95.1,Deuda,Alquiler,0,0,10,4.0,default,0
8500,3,24440,34.81,14.0843,24042,68.7,Deuda,Alquiler,0,0,15,5.8,paid off,3
2100,3,70000,12.41,1.2192,2461,97.8,Deuda,Alquiler,1,0,10,4.4,default,1
12000,3,50000,20.88,10.1196,15793,90.8,Bien de Capital,Alquiler,0,0,11,5.0,default,5
20000,5,80000,21.59,7.032,16581,44.5,Deuda,Alquiler,0,0,6,4.2,default,9
20000,5,70000,12.79,9.82954,6660,66.6,Deuda,Alquiler,0,0,26,2.0,default,11
12000,5,46000,9.39,7.55452,2003,83.5,No declara,Alquiler,0,1,8,3.8,default,11
27000,5,72000,11.02,9.782,12868,34.0,Deuda renovable,Propio,0,0,8,5.4,paid off,11
14000,3,44000,23.19,12.5258,12411,56.7,Deuda,Alquiler,1,0,10,5.4,paid off,4
20000,3,85000,16.4,8.96569,16740,73.4,Mudanza,Alquiler,0,0,6,7.0,paid off,2
2400,3,12000,10.5,7.939,3013,53.8,Deuda renovable,Alquiler,0,0,6,5.6,default,3
8100,3,55000,16.56,6.15338,9370,79.4,Deuda,Hipoteca,0,1,9,4.8,paid off,11
7875,3,67300,15.89,4.64452,7885,46.1,Deuda,Alquiler,0,0,16,5.6,paid off,3
35000,5,93500,34.62,11.041,29933,67.6,Deuda renovable,Alquiler,0,0,13,3.6,paid off,11
8000,3,28000,22.76,11.7167,21790,91.9,Vacaciones,Alquiler,0,0,6,4.2,default,7
3000,5,74400,1.18,1.12548,1438,38.9,Inversion,Propio,0,0,6,4.6,default,11
8000,3,65832,20.63,5.2552,4109,45.7,Mudanza,Hipoteca,0,0,9,3.2,paid off,5
4800,3,30000,0.0,6.6408,0,0.0,Mudanza,Alquiler,1,0,4,3.2,default,3
25000,3,163000,4.4,5.93102,865,4.6,Vacaciones,Alquiler,0,0,5,5.2,paid off,5
10750,3,32000,27.86,14.5275,11501,77.7,Deuda,Alquiler,0,0,8,3.2,default,7
12000,3,91000,23.43,4.95152,16678,62.0,Deuda,Hipoteca,0,0,10,6.8,paid off,0
10000,3,30348,21.31,12.8968,6437,63.1,Deuda renovable,Alquiler,0,0,7,5.4,default,9
6550,3,29852,12.06,8.76042,5584,79.8,Deuda,Propio,0,0,6,5.6,default,7
13150,3,38000,23.08,14.4584,25858,94.4,Deuda renovable,Alquiler,0,0,6,4.4,default,3
8000,3,170000,8.15,2.07572,29344,69.0,Deuda,Alquiler,1,0,10,3.6,paid off,8
16000,5,45000,26.45,12.0968,7381,95.9,Compra,Alquiler,0,0,9,1.4,default,3
9750,3,28000,20.1,14.2997,23231,42.8,Deuda,Alquiler,0,0,18,6.0,default,1
7500,3,90000,8.05,3.43093,3510,78.0,Vacaciones,Alquiler,0,0,3,4.4,paid off,1
7200,3,48708,32.25,6.4952,7935,83.5,Inversion,Hipoteca,0,0,9,3.8,default,6
7000,3,42000,19.8,6.84429,6481,49.1,Deuda,Alquiler,0,0,12,6.0,default,4
11200,3,45000,23.39,10.6141,18703,83.1,Deuda,Hipoteca,0,0,8,3.4,default,1
3550,3,33000,28.95,4.55709,13936,59.6,Deuda,Alquiler,0,0,16,4.8,default,4
9000,3,57000,15.71,6.38337,10455,56.8,Deuda,Hipoteca,0,0,9,4.2,paid off,7
18300,3,79000,17.27,9.05089,35910,77.6,Inversion,Hipoteca,0,0,12,5.6,default,8
24000,3,116000,27.29,7.91483,29929,80.9,Deuda,Hipoteca,0,0,18,5.2,default,1
8000,3,44323,17.54,7.20655,3405,69.5,Deuda renovable,Alquiler,0,0,5,5.6,default,11
19000,5,43300,20.65,12.6962,23079,62.5,Deuda,Hipoteca,0,0,10,4.6,default,1
10000,3,32004,15.49,12.7769,15968,47.8,Hipoteca,Alquiler,0,0,8,5.0,default,4
6000,3,50000,6.67,5.33112,3165,15.4,Deuda renovable,Alquiler,1,0,9,4.0,paid off,7
5800,3,20000,20.58,11.7444,10365,83.6,Deuda,Alquiler,0,0,5,5.8,default,3
7000,3,80000,10.93,3.70665,12806,69.2,Deuda,Hipoteca,0,0,10,3.2,paid off,11
20000,5,69000,15.83,7.93374,15554,37.8,Inversion,Hipoteca,0,0,8,5.8,paid off,3
13600,3,38407,21.93,15.6234,18456,90.5,Deuda,Propio,0,0,12,4.0,default,0
10000,3,35000,18.51,12.3936,12032,83.6,Deuda,Alquiler,0,0,13,3.4,default,6
20000,3,67500,23.98,11.6388,14974,18.6,Deuda,Alquiler,1,0,20,5.6,paid off,3
2000,3,125000,1.82,0.609696,11467,9.2,Deuda renovable,Alquiler,0,0,17,7.0,paid off,4
29700,5,78000,20.72,12.6146,28168,85.1,Deuda,Alquiler,0,0,13,2.8,default,11
20000,3,105000,13.45,7.70046,14103,62.7,Deuda,Hipoteca,0,0,16,4.2,paid off,11
35000,5,105000,28.97,9.9992,15963,44.2,Deuda,Hipoteca,0,0,20,5.0,default,11
11750,3,65000,21.16,6.78775,3994,29.8,Deuda,Alquiler,0,0,12,6.8,paid off,5
8000,3,50000,20.3,6.9192,9074,83.2,Bien de Capital,Hipoteca,0,0,9,3.2,default,6
28000,3,210000,13.89,5.00646,7962,19.3,Deuda,Hipoteca,0,0,12,6.8,default,11
4000,3,67000,14.61,2.51875,1478,73.9,Deuda,Alquiler,0,0,3,4.0,paid off,3
5000,3,78000,16.25,2.59154,6574,82.1,Deuda,Alquiler,0,0,11,5.8,paid off,8
7000,3,26500,10.1,10.1928,2335,47.7,Deuda,Hipoteca,0,0,6,5.2,default,6
10000,3,45000,15.87,9.35947,10966,56.2,Deuda renovable,Alquiler,0,0,11,4.8,default,3
15000,3,75000,18.17,7.30464,13972,26.5,Deuda renovable,Hipoteca,0,0,11,6.2,paid off,4
10000,3,48600,31.68,7.81407,50442,25.8,Deuda,Hipoteca,1,0,12,5.2,paid off,11
5600,3,40000,7.77,5.8965,10848,84.7,Deuda,Hipoteca,0,0,6,4.8,default,0
35000,5,150000,11.26,6.5544,10722,32.5,Negocio,Hipoteca,0,0,14,4.4,default,5
3000,3,66000,14.27,1.81145,16350,72.3,Deuda,Hipoteca,0,1,10,6.0,default,11
16000,3,40000,14.8,17.6073,4338,70.0,Inversion,Hipoteca,0,0,8,3.8,default,4
15575,3,75000,18.0,8.47728,5591,29.0,Compra,Hipoteca,0,0,18,6.0,default,1
7500,3,38500,0.0,8.25226,0,0.0,Inversion,Hipoteca,1,1,3,4.8,default,0
11400,3,85000,18.24,5.16833,10849,43.2,Inversion,Hipoteca,0,0,12,5.2,paid off,11
10750,3,45000,22.97,9.79627,26912,87.4,Hipoteca,Alquiler,0,0,11,4.2,paid off,4
8875,3,60000,14.73,6.1802,1154,42.7,Deuda,Hipoteca,1,0,8,4.4,default,11
8000,5,54000,6.76,4.32244,14907,93.4,Deuda,Alquiler,0,0,5,3.4,default,10
7500,3,30000,17.52,9.8412,2639,21.3,Deuda,Propio,0,0,11,5.2,paid off,4
26000,5,60000,9.71,12.7258,32684,47.2,Deuda,Hipoteca,0,0,12,4.8,paid off,10
7000,3,69500,16.51,3.94446,22157,98.0,Deuda renovable,Alquiler,0,0,8,4.2,paid off,8
